,Gameday,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
0,0.0294117647059,0.0,0.375,1.0,0.0,0.4,1.0,0.277777777778,0.333333333333,0.4,0.5,0.363636363636,0.685714285714,0.25,0.428571428571,0.166666666667,0.285714285714,0.0,0.0
1,0.0294117647059,0.333333333333,0.0,0.0,0.4,0.0,0.0,0.555555555556,0.242424242424,0.55,0.3125,0.666666666667,0.228571428571,0.25,0.0714285714286,0.5,0.0,0.5,0.333333333333
2,0.0294117647059,0.222222222222,0.0,0.0,0.0,0.0,0.5,0.361111111111,0.333333333333,0.4,0.4375,0.333333333333,0.685714285714,0.15,0.357142857143,0.0,0.571428571429,0.0,0.333333333333
3,0.0294117647059,0.222222222222,0.0,0.0,0.2,0.0,0.0,0.333333333333,0.484848484848,0.45,0.4375,0.424242424242,0.571428571429,0.2,0.285714285714,0.166666666667,0.285714285714,0.0,0.0
4,0.0294117647059,0.111111111111,0.125,0.5,0.2,0.0,0.0,0.666666666667,0.242424242424,0.65,0.3125,0.515151515152,0.542857142857,0.35,0.357142857143,0.166666666667,0.285714285714,0.0,0.0
5,0.0294117647059,0.0,0.0,0.5,0.0,0.0,0.5,0.722222222222,0.30303030303,0.75,0.25,0.909090909091,0.514285714286,0.5,0.357142857143,0.666666666667,0.142857142857,0.0,0.0
6,0.0294117647059,0.222222222222,0.5,1.0,0.2,0.2,0.5,0.388888888889,0.454545454545,0.3,0.5,0.545454545455,0.4,0.1,0.785714285714,0.166666666667,0.428571428571,0.0,0.0
7,0.0294117647059,0.111111111111,0.125,0.5,0.0,0.2,1.0,0.722222222222,0.30303030303,0.95,0.3125,0.878787878788,0.628571428571,0.55,0.142857142857,0.5,0.285714285714,0.0,0.0
8,0.0294117647059,0.222222222222,0.125,0.0,0.2,0.0,0.0,0.305555555556,0.575757575758,0.25,0.5625,0.515151515152,0.428571428571,0.05,0.571428571429,0.333333333333,0.428571428571,0.0,0.0
9,0.0588235294118,0.111111111111,0.25,1.0,0.0,0.2,1.0,0.166666666667,0.636363636364,0.2,0.8125,0.69696969697,0.714285714286,0.1,0.285714285714,0.166666666667,0.285714285714,0.0,0.0
10,0.0588235294118,0.222222222222,0.25,0.5,0.0,0.2,1.0,0.472222222222,0.454545454545,0.5,0.75,0.515151515152,0.485714285714,0.4,0.571428571429,0.166666666667,0.285714285714,0.0,0.333333333333
11,0.0588235294118,0.222222222222,0.125,0.0,0.2,0.2,0.5,0.527777777778,0.636363636364,0.5,0.5625,0.606060606061,0.514285714286,0.4,0.928571428571,0.5,0.285714285714,0.0,0.0
12,0.0588235294118,0.111111111111,0.125,0.5,0.0,0.0,0.5,0.472222222222,0.181818181818,0.5,0.25,0.545454545455,0.857142857143,0.35,0.214285714286,0.333333333333,0.142857142857,0.0,0.0
13,0.0588235294118,0.111111111111,0.0,0.0,0.2,0.0,0.0,0.305555555556,0.333333333333,0.35,0.375,0.575757575758,0.571428571429,0.1,0.357142857143,0.333333333333,0.428571428571,0.0,0.0
14,0.0588235294118,0.0,0.125,1.0,0.0,0.0,0.5,0.333333333333,0.333333333333,0.35,0.4375,1.0,0.457142857143,0.25,0.285714285714,0.833333333333,0.285714285714,0.0,0.0
15,0.0588235294118,0.222222222222,0.375,1.0,0.0,0.2,1.0,0.416666666667,0.393939393939,0.45,0.5625,0.484848484848,0.714285714286,0.2,0.5,0.166666666667,0.142857142857,0.0,0.666666666667
16,0.0588235294118,0.444444444444,0.0,0.0,0.4,0.0,0.0,0.305555555556,0.151515151515,0.45,0.0625,0.333333333333,0.514285714286,0.1,0.142857142857,0.166666666667,0.285714285714,0.0,0.333333333333
17,0.0588235294118,0.0,0.0,0.5,0.0,0.0,0.5,0.527777777778,0.242424242424,0.45,0.3125,0.727272727273,0.885714285714,0.5,0.0714285714286,0.833333333333,0.285714285714,0.5,0.0
18,0.0882352941176,0.111111111111,0.125,0.5,0.0,0.0,0.5,0.472222222222,0.454545454545,0.45,0.3125,0.545454545455,0.542857142857,0.4,0.428571428571,0.0,0.142857142857,0.5,0.0
19,0.0882352941176,0.0,0.0,0.5,0.0,0.0,0.5,0.527777777778,0.272727272727,0.5,0.125,0.363636363636,0.514285714286,0.7,0.285714285714,0.333333333333,0.142857142857,0.0,0.0
20,0.0882352941176,0.0,0.375,1.0,0.0,0.2,1.0,0.222222222222,0.151515151515,0.2,0.1875,0.212121212121,0.4,0.3,0.0714285714286,0.166666666667,0.142857142857,0.0,0.0
21,0.0882352941176,0.0,0.125,1.0,0.0,0.0,0.5,0.583333333333,0.363636363636,0.4,0.3125,0.757575757576,0.571428571429,0.45,0.142857142857,0.333333333333,0.857142857143,0.0,0.0
22,0.0882352941176,0.111111111111,0.375,1.0,0.2,0.4,1.0,0.611111111111,0.272727272727,0.65,0.25,0.545454545455,0.857142857143,0.6,0.428571428571,0.5,0.285714285714,0.0,0.0
23,0.0882352941176,0.111111111111,0.125,0.5,0.0,0.2,1.0,0.361111111111,0.30303030303,0.4,0.25,0.757575757576,0.8,0.25,0.357142857143,0.666666666667,0.0,0.0,0.666666666667
24,0.0882352941176,0.111111111111,0.125,0.5,0.2,0.0,0.0,0.805555555556,0.393939393939,0.55,0.75,0.575757575758,0.571428571429,0.35,0.642857142857,0.5,0.428571428571,0.5,0.333333333333
25,0.0882352941176,0.222222222222,0.0,0.0,0.2,0.0,0.0,0.333333333333,0.242424242424,0.45,0.375,0.69696969697,0.628571428571,0.35,0.714285714286,0.5,0.428571428571,0.0,0.0
26,0.0882352941176,0.111111111111,0.0,0.0,0.0,0.0,0.5,0.25,0.242424242424,0.25,0.1875,0.393939393939,0.285714285714,0.25,0.285714285714,0.0,0.142857142857,0.0,0.0
27,0.117647058824,0.222222222222,0.125,0.0,0.2,0.2,0.5,0.305555555556,0.454545454545,0.3,0.5625,0.757575757576,0.342857142857,0.1,0.785714285714,0.5,0.142857142857,0.0,0.0
28,0.117647058824,0.111111111111,0.0,0.0,0.0,0.0,0.5,0.527777777778,0.454545454545,0.35,0.625,0.363636363636,0.657142857143,0.55,0.285714285714,0.333333333333,0.142857142857,0.0,0.0
29,0.117647058824,0.333333333333,0.125,0.0,0.0,0.0,0.5,0.444444444444,0.575757575758,0.4,0.75,0.575757575758,0.628571428571,0.2,0.428571428571,0.5,0.571428571429,0.0,0.0
30,0.117647058824,0.222222222222,0.0,0.0,0.0,0.0,0.5,0.277777777778,0.151515151515,0.3,0.125,0.606060606061,0.657142857143,0.15,0.142857142857,0.333333333333,0.142857142857,0.0,0.0
31,0.117647058824,0.444444444444,0.25,0.0,0.4,0.0,0.0,0.388888888889,0.363636363636,0.45,0.4375,0.69696969697,0.342857142857,0.15,0.357142857143,0.5,0.285714285714,0.0,0.0
32,0.117647058824,0.222222222222,0.0,0.0,0.2,0.0,0.0,0.277777777778,0.424242424242,0.25,0.5,0.575757575758,0.485714285714,0.25,0.571428571429,0.166666666667,0.428571428571,0.0,0.0
33,0.117647058824,0.222222222222,0.375,1.0,0.4,0.2,0.0,0.472222222222,0.636363636364,0.45,0.75,0.363636363636,0.6,0.4,0.357142857143,0.333333333333,0.428571428571,0.0,0.0
34,0.117647058824,0.111111111111,0.25,1.0,0.0,0.0,0.5,0.25,0.333333333333,0.15,0.3125,0.818181818182,0.714285714286,0.15,0.214285714286,0.333333333333,0.0,0.0,0.0
35,0.117647058824,0.111111111111,0.125,0.5,0.2,0.2,0.5,0.611111111111,0.121212121212,0.65,0.25,0.242424242424,0.285714285714,0.4,0.142857142857,0.0,0.0,0.0,0.0
36,0.147058823529,0.111111111111,0.125,0.5,0.0,0.2,1.0,0.444444444444,0.363636363636,0.4,0.375,0.606060606061,0.428571428571,0.6,0.214285714286,0.333333333333,0.0,0.0,0.0
37,0.147058823529,0.222222222222,0.0,0.0,0.0,0.0,0.5,0.638888888889,0.30303030303,0.6,0.3125,0.363636363636,0.714285714286,0.35,0.285714285714,0.5,0.285714285714,0.0,0.0
38,0.147058823529,0.111111111111,0.125,0.5,0.0,0.2,1.0,0.333333333333,0.545454545455,0.25,0.75,0.69696969697,0.542857142857,0.3,0.357142857143,0.333333333333,0.285714285714,0.0,0.0
39,0.147058823529,0.222222222222,0.125,0.0,0.2,0.2,0.5,0.583333333333,0.181818181818,0.65,0.3125,0.333333333333,0.657142857143,0.45,0.285714285714,0.333333333333,0.428571428571,0.0,0.0
40,0.147058823529,0.111111111111,0.0,0.0,0.2,0.0,0.0,0.25,0.242424242424,0.25,0.1875,0.666666666667,0.742857142857,0.25,0.571428571429,0.333333333333,0.428571428571,0.0,0.0
41,0.147058823529,0.111111111111,0.125,0.5,0.0,0.0,0.5,0.583333333333,0.363636363636,0.5,0.3125,0.515151515152,0.314285714286,0.4,0.5,0.0,0.142857142857,0.0,0.0
42,0.147058823529,0.111111111111,0.125,0.5,0.0,0.0,0.5,0.472222222222,0.363636363636,0.55,0.5625,0.515151515152,0.457142857143,0.15,0.214285714286,0.166666666667,0.142857142857,0.0,0.0
43,0.147058823529,0.111111111111,0.125,0.5,0.0,0.0,0.5,0.277777777778,0.424242424242,0.2,0.4375,0.666666666667,0.714285714286,0.15,0.5,0.333333333333,0.428571428571,0.5,0.0
44,0.147058823529,0.222222222222,0.125,0.0,0.0,0.2,1.0,0.361111111111,0.515151515152,0.35,0.75,0.636363636364,0.514285714286,0.1,0.357142857143,0.333333333333,0.142857142857,0.0,0.0
45,0.176470588235,0.111111111111,0.0,0.0,0.2,0.0,0.0,0.194444444444,0.515151515152,0.05,0.625,0.545454545455,0.342857142857,0.1,0.5,0.333333333333,0.142857142857,0.0,0.0
46,0.176470588235,0.222222222222,0.25,0.5,0.2,0.0,0.0,0.388888888889,0.272727272727,0.4,0.5,0.636363636364,0.571428571429,0.2,0.0714285714286,0.0,0.428571428571,0.0,0.0
47,0.176470588235,0.111111111111,0.125,0.5,0.2,0.0,0.0,0.305555555556,0.333333333333,0.25,0.4375,0.575757575758,0.514285714286,0.2,0.214285714286,0.333333333333,0.142857142857,0.5,0.0
48,0.176470588235,0.333333333333,0.0,0.0,0.6,0.0,0.0,0.333333333333,0.212121212121,0.3,0.25,0.545454545455,0.428571428571,0.25,0.214285714286,0.166666666667,0.428571428571,0.0,0.0
49,0.176470588235,0.333333333333,0.125,0.0,0.2,0.2,0.5,0.583333333333,0.363636363636,0.6,0.375,0.818181818182,0.714285714286,0.25,0.714285714286,0.666666666667,0.142857142857,0.0,0.0
50,0.176470588235,0.222222222222,0.25,0.5,0.4,0.2,0.0,0.472222222222,0.545454545455,0.55,0.5625,0.636363636364,0.628571428571,0.3,0.142857142857,0.333333333333,0.428571428571,0.0,0.0
51,0.176470588235,0.222222222222,0.25,0.5,0.2,0.0,0.0,0.361111111111,0.515151515152,0.45,0.5,0.606060606061,0.428571428571,0.15,0.285714285714,0.333333333333,0.285714285714,0.0,0.0
52,0.176470588235,0.333333333333,0.125,0.0,0.0,0.2,1.0,0.277777777778,0.333333333333,0.25,0.5,0.484848484848,0.771428571429,0.1,0.285714285714,0.333333333333,0.285714285714,0.0,0.0
53,0.176470588235,0.222222222222,0.125,0.0,0.0,0.2,1.0,0.333333333333,0.636363636364,0.4,0.6875,0.636363636364,0.4,0.1,0.428571428571,0.5,0.285714285714,0.0,0.0
54,0.205882352941,0.333333333333,0.0,0.0,0.2,0.0,0.0,0.666666666667,0.121212121212,0.8,0.125,0.575757575758,0.4,0.25,0.214285714286,0.0,0.285714285714,0.0,0.333333333333
55,0.205882352941,0.111111111111,0.25,1.0,0.2,0.2,0.5,0.25,0.30303030303,0.4,0.4375,0.969696969697,0.771428571429,0.4,0.142857142857,0.333333333333,0.285714285714,0.5,0.0
56,0.205882352941,0.333333333333,0.125,0.0,0.4,0.2,0.0,0.305555555556,0.333333333333,0.4,0.375,0.575757575758,0.742857142857,0.25,0.214285714286,0.166666666667,0.285714285714,0.0,0.0
57,0.205882352941,0.111111111111,0.375,1.0,0.2,0.4,1.0,0.638888888889,0.30303030303,0.5,0.375,0.212121212121,0.371428571429,0.35,0.285714285714,0.333333333333,0.714285714286,0.0,0.0
58,0.205882352941,0.222222222222,0.375,1.0,0.2,0.2,0.5,0.5,0.272727272727,0.4,0.4375,0.969696969697,0.542857142857,0.35,0.142857142857,0.833333333333,0.428571428571,0.0,0.0
59,0.205882352941,0.111111111111,0.125,0.5,0.2,0.0,0.0,0.388888888889,0.242424242424,0.4,0.1875,0.575757575758,0.6,0.35,0.428571428571,0.0,0.142857142857,0.0,0.0
60,0.205882352941,0.444444444444,0.25,0.0,0.4,0.0,0.0,0.444444444444,0.363636363636,0.5,0.3125,0.212121212121,0.428571428571,0.2,0.357142857143,0.166666666667,0.428571428571,0.0,0.0
61,0.205882352941,0.0,0.75,1.0,0.0,0.2,1.0,0.333333333333,0.818181818182,0.2,1.0,0.515151515152,0.571428571429,0.15,0.428571428571,0.333333333333,0.142857142857,0.0,0.0
62,0.205882352941,0.111111111111,0.125,0.5,0.2,0.2,0.5,0.638888888889,0.212121212121,0.55,0.375,0.212121212121,0.314285714286,0.55,0.214285714286,0.333333333333,0.142857142857,0.0,0.0
63,0.235294117647,0.333333333333,0.125,0.0,0.4,0.2,0.0,0.416666666667,0.393939393939,0.4,0.4375,0.424242424242,0.657142857143,0.35,0.285714285714,0.166666666667,0.285714285714,0.0,0.0
64,0.235294117647,0.111111111111,0.25,1.0,0.2,0.0,0.0,0.361111111111,0.424242424242,0.1,0.5625,0.484848484848,0.6,0.4,0.285714285714,0.166666666667,0.142857142857,0.0,0.0
65,0.235294117647,0.111111111111,0.0,0.0,0.0,0.0,0.5,0.444444444444,0.424242424242,0.25,0.375,0.30303030303,0.571428571429,0.15,0.142857142857,0.333333333333,0.428571428571,0.0,0.0
66,0.235294117647,0.222222222222,0.125,0.0,0.0,0.0,0.5,0.5,0.212121212121,0.65,0.25,0.484848484848,0.6,0.25,0.142857142857,0.0,0.142857142857,0.0,0.0
67,0.235294117647,0.111111111111,0.125,0.5,0.2,0.2,0.5,0.361111111111,0.333333333333,0.35,0.3125,0.363636363636,0.457142857143,0.2,0.785714285714,0.166666666667,0.0,0.0,0.0
68,0.235294117647,0.222222222222,0.125,0.0,0.4,0.0,0.0,0.222222222222,0.121212121212,0.2,0.125,0.727272727273,0.742857142857,0.15,0.142857142857,0.5,0.571428571429,0.0,0.0
69,0.235294117647,0.222222222222,0.25,0.5,0.2,0.2,0.5,0.472222222222,0.333333333333,0.4,0.4375,0.454545454545,0.514285714286,0.25,0.0714285714286,0.0,0.428571428571,0.0,0.0
70,0.235294117647,0.111111111111,0.25,1.0,0.2,0.0,0.0,0.444444444444,0.454545454545,0.6,0.375,0.69696969697,0.628571428571,0.3,0.0,0.333333333333,0.428571428571,0.0,0.0
71,0.235294117647,0.111111111111,0.125,0.5,0.2,0.2,0.5,0.5,0.484848484848,0.35,0.375,0.242424242424,0.542857142857,0.2,0.0714285714286,0.166666666667,0.142857142857,0.0,0.0
72,0.264705882353,0.0,0.25,1.0,0.0,0.2,1.0,0.388888888889,0.363636363636,0.4,0.5,0.363636363636,0.542857142857,0.5,0.5,0.0,0.142857142857,0.0,0.0
73,0.264705882353,0.333333333333,0.0,0.0,0.2,0.0,0.0,0.5,0.484848484848,0.5,0.5625,0.727272727273,0.314285714286,0.3,0.5,0.333333333333,0.714285714286,0.0,0.0
74,0.264705882353,0.0,0.0,0.5,0.0,0.0,0.5,0.527777777778,0.363636363636,0.55,0.25,0.757575757576,0.4,0.35,0.285714285714,0.166666666667,0.0,0.0,0.0
75,0.264705882353,0.0,0.125,1.0,0.0,0.2,1.0,0.555555555556,0.515151515152,0.65,0.5,0.424242424242,0.542857142857,0.6,0.214285714286,0.333333333333,0.285714285714,0.5,0.0
76,0.264705882353,0.555555555556,0.125,0.0,0.4,0.0,0.0,0.527777777778,0.272727272727,0.65,0.1875,0.212121212121,0.485714285714,0.2,0.214285714286,0.0,0.428571428571,0.0,0.0
77,0.264705882353,0.111111111111,0.125,0.5,0.0,0.0,0.5,0.388888888889,0.30303030303,0.45,0.3125,0.545454545455,0.657142857143,0.2,0.5,0.166666666667,0.142857142857,0.0,0.0
78,0.264705882353,0.222222222222,0.0,0.0,0.4,0.0,0.0,0.527777777778,0.363636363636,0.6,0.5,0.454545454545,0.371428571429,0.25,0.214285714286,0.0,0.0,0.0,0.333333333333
79,0.264705882353,0.222222222222,0.0,0.0,0.0,0.0,0.5,0.527777777778,0.333333333333,0.35,0.25,0.666666666667,0.6,0.3,0.0714285714286,0.333333333333,0.571428571429,0.0,0.333333333333
80,0.264705882353,0.111111111111,0.75,1.0,0.0,0.6,1.0,0.416666666667,0.484848484848,0.45,0.75,0.636363636364,0.542857142857,0.2,0.214285714286,0.166666666667,0.0,0.0,0.0
81,0.294117647059,0.222222222222,0.25,0.5,0.4,0.2,0.0,0.583333333333,0.30303030303,0.6,0.3125,0.545454545455,0.6,0.2,0.214285714286,0.166666666667,0.428571428571,0.0,0.0
82,0.294117647059,0.111111111111,0.0,0.0,0.2,0.0,0.0,0.305555555556,0.545454545455,0.25,0.75,0.606060606061,0.571428571429,0.25,0.428571428571,0.333333333333,0.142857142857,0.0,0.0
83,0.294117647059,0.111111111111,0.125,0.5,0.2,0.2,0.5,0.555555555556,0.121212121212,0.5,0.1875,0.575757575758,0.685714285714,0.5,0.142857142857,0.5,0.428571428571,0.0,0.333333333333
84,0.294117647059,0.111111111111,0.0,0.0,0.0,0.0,0.5,0.527777777778,0.151515151515,0.6,0.125,0.636363636364,0.771428571429,0.35,0.285714285714,0.333333333333,0.142857142857,0.0,0.333333333333
85,0.294117647059,0.222222222222,0.5,1.0,0.2,0.4,1.0,0.416666666667,0.484848484848,0.35,0.5625,0.666666666667,0.714285714286,0.15,0.428571428571,0.166666666667,0.428571428571,0.0,0.0
86,0.294117647059,0.222222222222,0.125,0.0,0.2,0.0,0.0,0.166666666667,0.484848484848,0.3,0.625,0.484848484848,0.485714285714,0.35,0.428571428571,0.166666666667,0.0,0.0,0.0
87,0.294117647059,0.111111111111,0.125,0.5,0.0,0.0,0.5,0.388888888889,0.30303030303,0.45,0.375,0.606060606061,0.8,0.45,0.5,0.333333333333,0.714285714286,0.0,0.0
88,0.294117647059,0.111111111111,0.125,0.5,0.0,0.0,0.5,0.444444444444,0.212121212121,0.55,0.3125,0.484848484848,0.571428571429,0.5,0.214285714286,0.166666666667,0.285714285714,0.0,0.333333333333
89,0.294117647059,0.0,0.25,1.0,0.0,0.2,1.0,0.222222222222,0.242424242424,0.2,0.3125,0.454545454545,0.514285714286,0.3,0.142857142857,0.333333333333,0.285714285714,0.0,0.0
90,0.323529411765,0.222222222222,0.0,0.0,0.0,0.0,0.5,0.361111111111,0.545454545455,0.35,0.5,0.787878787879,0.428571428571,0.3,0.285714285714,0.166666666667,0.285714285714,0.0,0.0
91,0.323529411765,0.111111111111,0.375,1.0,0.0,0.4,1.0,0.444444444444,0.393939393939,0.4,0.3125,0.454545454545,0.514285714286,0.5,0.214285714286,0.166666666667,0.142857142857,0.0,0.333333333333
92,0.323529411765,0.0,0.25,1.0,0.0,0.4,1.0,0.444444444444,0.515151515152,0.2,0.375,0.727272727273,0.714285714286,0.15,0.285714285714,0.333333333333,0.285714285714,0.0,0.0
93,0.323529411765,0.0,0.125,1.0,0.0,0.2,1.0,0.416666666667,0.181818181818,0.3,0.125,0.727272727273,0.342857142857,0.6,0.285714285714,0.333333333333,0.0,0.0,0.0
94,0.323529411765,0.111111111111,0.25,1.0,0.2,0.2,0.5,0.25,0.151515151515,0.4,0.25,0.606060606061,0.542857142857,0.4,0.0714285714286,0.333333333333,0.142857142857,0.0,0.0
95,0.323529411765,0.0,0.0,0.5,0.0,0.0,0.5,0.666666666667,0.151515151515,0.6,0.125,0.636363636364,0.628571428571,0.8,0.214285714286,0.333333333333,0.142857142857,0.0,0.0
96,0.323529411765,0.0,0.125,1.0,0.0,0.2,1.0,0.444444444444,0.606060606061,0.35,0.5625,0.545454545455,0.742857142857,0.35,0.428571428571,0.333333333333,0.0,0.0,0.0
97,0.323529411765,0.222222222222,0.25,0.5,0.2,0.2,0.5,0.444444444444,0.242424242424,0.4,0.3125,0.606060606061,0.571428571429,0.15,0.428571428571,0.166666666667,0.571428571429,0.0,0.0
98,0.323529411765,0.111111111111,0.25,1.0,0.0,0.2,1.0,0.25,0.30303030303,0.2,0.375,0.666666666667,0.457142857143,0.35,0.214285714286,0.333333333333,0.428571428571,0.0,0.0
99,0.352941176471,0.222222222222,0.375,1.0,0.0,0.2,1.0,0.388888888889,0.515151515152,0.45,0.5625,0.484848484848,0.314285714286,0.35,0.428571428571,0.166666666667,0.142857142857,0.0,0.0
100,0.352941176471,0.444444444444,0.0,0.0,0.6,0.0,0.0,0.333333333333,0.30303030303,0.35,0.25,0.484848484848,0.314285714286,0.05,0.714285714286,0.0,0.0,0.0,0.0
101,0.352941176471,0.111111111111,0.125,0.5,0.0,0.0,0.5,0.555555555556,0.242424242424,0.6,0.375,0.545454545455,0.885714285714,0.15,0.0714285714286,0.166666666667,0.285714285714,0.0,0.0
102,0.352941176471,0.111111111111,0.25,1.0,0.2,0.0,0.0,0.305555555556,0.484848484848,0.3,0.8125,0.393939393939,0.714285714286,0.15,0.214285714286,0.0,0.142857142857,0.0,0.333333333333
103,0.352941176471,0.111111111111,0.125,0.5,0.0,0.2,1.0,0.305555555556,0.909090909091,0.3,0.875,0.424242424242,0.571428571429,0.35,0.5,0.166666666667,0.285714285714,0.5,0.0
104,0.352941176471,0.0,0.0,0.5,0.0,0.0,0.5,0.388888888889,0.424242424242,0.25,0.5625,0.606060606061,0.6,0.5,0.5,0.166666666667,0.285714285714,0.0,0.0
105,0.352941176471,0.111111111111,0.375,1.0,0.2,0.2,0.5,0.444444444444,0.393939393939,0.65,0.375,0.575757575758,0.914285714286,0.55,0.142857142857,0.5,0.571428571429,0.0,0.0
106,0.352941176471,0.0,0.375,1.0,0.0,0.2,1.0,0.388888888889,0.272727272727,0.45,0.375,0.363636363636,0.285714285714,0.25,0.0714285714286,0.5,0.428571428571,0.0,0.0
107,0.352941176471,0.333333333333,0.375,0.5,0.2,0.4,1.0,0.444444444444,0.424242424242,0.5,0.5625,0.727272727273,0.8,0.25,0.428571428571,0.5,0.428571428571,0.0,0.333333333333
108,0.382352941176,0.0,0.0,0.5,0.0,0.0,0.5,0.333333333333,0.424242424242,0.35,0.5625,0.666666666667,0.485714285714,0.3,0.428571428571,0.333333333333,0.428571428571,0.0,0.0
109,0.382352941176,0.333333333333,0.25,0.0,0.2,0.2,0.5,0.444444444444,0.393939393939,0.35,0.3125,0.575757575758,0.571428571429,0.35,0.714285714286,0.5,0.428571428571,0.0,0.0
110,0.382352941176,0.222222222222,0.5,1.0,0.4,0.4,0.5,0.5,0.363636363636,0.4,0.625,0.484848484848,0.571428571429,0.2,0.357142857143,0.166666666667,0.0,0.0,0.0
111,0.382352941176,0.222222222222,0.125,0.0,0.4,0.2,0.0,0.472222222222,0.393939393939,0.45,0.4375,0.636363636364,0.828571428571,0.1,0.142857142857,0.166666666667,0.285714285714,0.0,0.0
112,0.382352941176,0.0,0.125,1.0,0.0,0.0,0.5,0.388888888889,0.242424242424,0.25,0.4375,0.424242424242,0.714285714286,0.25,0.5,0.0,0.714285714286,0.0,0.0
113,0.382352941176,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.212121212121,0.55,0.1875,0.333333333333,0.485714285714,0.25,0.642857142857,0.0,0.285714285714,0.0,0.0
114,0.382352941176,0.444444444444,0.375,0.0,0.6,0.4,0.0,0.555555555556,0.333333333333,0.75,0.5625,0.515151515152,0.371428571429,0.55,0.142857142857,0.0,0.0,0.0,0.333333333333
115,0.382352941176,0.111111111111,0.25,1.0,0.2,0.4,1.0,0.583333333333,0.333333333333,0.65,0.375,0.606060606061,0.457142857143,0.5,0.0714285714286,0.0,0.142857142857,0.0,0.0
116,0.382352941176,0.222222222222,0.25,0.5,0.2,0.0,0.0,0.333333333333,0.575757575758,0.2,0.75,0.515151515152,0.628571428571,0.2,0.642857142857,0.0,0.428571428571,0.0,0.0
117,0.411764705882,0.111111111111,0.25,1.0,0.2,0.0,0.0,0.222222222222,0.484848484848,0.2,0.5,0.575757575758,0.542857142857,0.15,0.142857142857,0.5,0.571428571429,0.0,0.0
118,0.411764705882,0.111111111111,0.0,0.0,0.0,0.0,0.5,0.583333333333,0.242424242424,0.6,0.1875,0.515151515152,0.485714285714,0.25,0.428571428571,0.166666666667,0.142857142857,0.0,0.0
119,0.411764705882,0.111111111111,0.0,0.0,0.2,0.0,0.0,0.472222222222,0.333333333333,0.5,0.25,0.484848484848,0.571428571429,0.2,0.357142857143,0.166666666667,0.428571428571,0.0,0.0
120,0.411764705882,0.111111111111,0.125,0.5,0.0,0.2,1.0,0.277777777778,0.272727272727,0.3,0.3125,0.484848484848,0.571428571429,0.35,0.0714285714286,0.5,0.285714285714,0.0,0.0
121,0.411764705882,0.222222222222,0.125,0.0,0.2,0.2,0.5,0.416666666667,0.393939393939,0.45,0.5,0.484848484848,0.485714285714,0.35,0.357142857143,0.5,0.142857142857,0.0,0.0
122,0.411764705882,0.333333333333,0.125,0.0,0.2,0.0,0.0,0.611111111111,0.272727272727,0.8,0.5,0.666666666667,0.571428571429,0.45,0.142857142857,0.333333333333,0.285714285714,0.0,0.0
123,0.411764705882,0.111111111111,0.125,0.5,0.2,0.0,0.0,0.527777777778,0.363636363636,0.3,0.5,0.515151515152,0.457142857143,0.4,0.357142857143,0.166666666667,0.285714285714,0.0,0.0
124,0.411764705882,0.333333333333,0.0,0.0,0.4,0.0,0.0,0.666666666667,0.0909090909091,0.7,0.125,0.333333333333,0.285714285714,0.4,0.214285714286,0.166666666667,0.285714285714,0.0,0.0
125,0.411764705882,0.222222222222,0.125,0.0,0.4,0.0,0.0,0.611111111111,0.363636363636,0.75,0.375,0.424242424242,0.342857142857,0.2,0.5,0.333333333333,0.142857142857,0.0,0.333333333333
126,0.441176470588,0.222222222222,0.125,0.0,0.2,0.2,0.5,0.277777777778,0.393939393939,0.45,0.4375,0.727272727273,0.885714285714,0.1,0.214285714286,0.5,0.571428571429,0.0,0.333333333333
127,0.441176470588,0.0,0.0,0.5,0.0,0.0,0.5,0.416666666667,0.151515151515,0.4,0.0625,0.393939393939,0.857142857143,0.15,0.142857142857,0.166666666667,0.714285714286,0.0,0.0
128,0.441176470588,0.111111111111,0.125,0.5,0.2,0.2,0.5,0.555555555556,0.212121212121,0.55,0.25,0.30303030303,0.4,0.6,0.357142857143,0.166666666667,0.142857142857,0.0,0.0
129,0.441176470588,0.0,0.0,0.5,0.0,0.0,0.5,0.388888888889,0.272727272727,0.4,0.5,0.545454545455,0.6,0.25,0.142857142857,0.166666666667,0.428571428571,0.0,0.0
130,0.441176470588,0.0,0.0,0.5,0.0,0.0,0.5,0.277777777778,0.484848484848,0.25,0.5625,0.575757575758,0.685714285714,0.4,0.428571428571,0.166666666667,0.571428571429,0.0,0.0
131,0.441176470588,0.0,0.125,1.0,0.0,0.2,1.0,0.111111111111,0.272727272727,0.1,0.3125,0.424242424242,0.485714285714,0.15,0.285714285714,0.166666666667,0.142857142857,0.5,0.0
132,0.441176470588,0.111111111111,0.0,0.0,0.0,0.0,0.5,0.333333333333,0.181818181818,0.3,0.125,0.454545454545,0.428571428571,0.2,0.142857142857,0.333333333333,0.142857142857,0.0,0.0
133,0.441176470588,0.222222222222,0.375,1.0,0.2,0.4,1.0,0.555555555556,0.333333333333,0.55,0.4375,0.545454545455,0.457142857143,0.4,0.357142857143,0.333333333333,0.0,0.0,0.0
