,Link,Home_Player01,Home_Player02,Home_Player03,Home_Player04,Home_Player05,Home_Player06,Home_Player07,Home_Player08,Home_Player09,Home_Player10,Home_Player11,Away_Player01,Away_Player02,Away_Player03,Away_Player04,Away_Player05,Away_Player06,Away_Player07,Away_Player08,Away_Player09,Away_Player10,Away_Player11
406,677699,362,25204,26110,28,23187,510,1666,313,21698,22801,25031,22920,23777,31089,24392,21963,23695,1281,23091,9122,22797,23753
407,677700,22806,22556,21734,25003,23357,437,22675,202,22574,25301,24378,22528,24285,26788,221,25982,427,22042,24746,22098,27336,25041
408,677702,21974,22832,22833,22824,376,1641,25040,22928,25266,9039,26912,988,26454,29735,1445,9071,1588,23156,21927,24533,23709,9126
409,677703,153,27508,27812,25632,420,430,25475,1667,29781,1185,27607,95,42,22803,25017,27515,22807,26480,9110,26144,22057,27823
410,677705,23621,25181,22714,363,26870,294,263,111,25271,27472,25173,64,25314,27975,22044,31650,1833,24618,21805,25169,63,24843
411,677706,22067,27713,5002,25949,1056,28722,27457,29757,25274,30176,144,1321,24055,29031,9113,29719,26084,512,26483,30895,28615,24795
412,677701,404,22689,29763,27327,152,22054,26401,24589,27744,24786,27967,303,22719,1604,31157,28294,28296,22682,24552,26778,30197,1313
413,677704,46,23848,28279,27511,21890,259,24806,224,29700,25120,24840,25381,9076,26536,24197,999,23475,367,26759,23141,378,26143
414,677707,25381,9076,26536,24197,999,23475,26759,29255,23141,378,26143,64,25314,27975,22044,31650,71,1665,26807,24618,63,24843
415,677709,22528,24285,26788,221,25982,427,22042,26534,27336,27703,25041,362,313,26110,28,23187,120,27701,510,21698,22801,25031
416,677710,22920,23777,31089,24392,21963,23695,1281,23091,9122,22797,24866,1242,26148,22905,21910,9053,6000,22074,22052,1823,22934,21882
417,677711,1344,1131,28274,25553,26109,242,23504,22819,22814,9079,25733,22067,27713,5002,25949,384,28722,27457,23859,1056,29757,30176
418,677713,46,23848,27511,28279,24358,21890,224,24806,29700,25120,24840,153,27812,307,25632,25475,430,22729,420,26228,1185,27607
419,677714,95,22807,22803,25017,29034,27515,28020,26563,9110,22057,22575,21974,22832,22833,22824,376,1641,26604,22928,25266,9039,26912
420,677715,988,26454,29735,1445,9071,21927,30514,23156,24533,27646,9126,404,22689,29763,27327,152,22054,21887,26401,27789,27744,24786
421,677708,303,241,1604,31157,28296,22682,26778,25338,24552,30197,1313,22806,22556,21734,25003,23357,437,22675,202,25415,26570,24378
422,677712,1321,24055,1685,9113,29719,512,26084,26483,30895,287,28615,23621,25181,22714,363,26870,294,263,111,25271,24364,27472
423,677717,362,313,26110,28,23187,120,1666,510,21698,24314,25031,303,241,1604,31157,28296,22719,22682,25338,30197,25278,1313
424,677718,22806,22556,21734,25003,23357,22675,437,202,25415,30865,24378,988,26454,29735,1445,9071,21927,23156,27616,24533,27646,9126
425,677719,404,22689,29763,29338,26401,22054,21887,24589,27744,26682,26128,95,22807,22803,25017,29034,27515,28020,9110,26563,22575,22057
426,677720,21974,22832,22833,22824,376,1641,25040,22928,26604,9039,25266,46,27511,28279,24358,21890,23848,29700,24806,1759,25120,24840
427,677721,153,25475,27812,25632,420,430,307,29781,1185,27607,26228,213,1043,9076,26536,24197,999,23475,26143,23141,22888,378
428,677723,23621,25181,22714,363,26870,294,263,111,25271,27472,24364,1344,28274,26564,26109,242,24850,1131,22814,22819,28275,25733
429,677724,22067,23859,5002,22652,384,28722,27457,29757,1056,23421,30176,22920,23777,31089,24392,21963,23695,1281,23091,22797,9122,24866
430,677716,1242,1690,22905,21910,26171,28329,6000,1823,22052,21882,22934,22528,24285,26788,221,25982,427,22042,26534,27336,27703,25041
431,677722,64,25314,27975,22044,1665,31650,1833,63,1507,24843,27558,1321,24055,1685,9113,1331,512,29719,31095,26483,30895,287
432,677725,25381,9076,26536,24197,1043,23475,28129,23141,320,26143,378,1321,23506,1685,9113,29719,512,26084,30895,26483,31095,287
433,677726,303,241,1604,31157,28296,22682,24552,25338,30197,25278,1313,1242,26148,22905,21910,9053,22052,28329,6000,1823,21882,22934
434,677727,22528,24285,26788,221,25982,427,22098,24746,27336,27703,25041,22067,29616,5002,22652,1056,28722,27457,29757,23859,30176,144
435,677729,1344,1131,28274,222,26109,242,23504,22814,22819,28275,25733,64,25314,27975,22044,30896,31650,1833,1507,63,27558,24843
436,677730,153,27508,27812,25632,420,25475,307,29781,1185,27607,26228,21974,22832,22833,22824,21471,1641,25040,22928,26604,25266,9039
437,677731,46,23848,28279,24358,259,24806,21890,224,1759,25120,24840,404,22689,29763,27327,152,21887,26401,24762,24786,30755,26128
438,677733,988,9071,29735,1445,26794,23156,21927,27616,24533,9126,23709,362,374,26110,28,313,23586,510,21998,1666,21698,25031
439,677728,22920,23091,31089,24392,21963,23695,1281,31101,9122,22797,24866,23621,25181,22714,363,26870,294,263,111,25271,27472,24364
440,677732,95,28307,197,25017,29034,27515,22807,9110,26563,22057,22575,22806,22556,21734,25003,23357,22675,437,25415,30865,24378,26570
441,677734,1242,1690,22905,22707,9053,22052,28329,6000,1823,22934,26119,988,9071,29735,26454,27616,1588,23156,21927,24533,23709,26356
442,677735,362,374,26110,28,313,23586,27701,510,21998,1666,25031,95,22807,22803,25017,29034,26144,27515,9110,22575,22057,22645
443,677736,22806,22556,21734,22028,23357,437,22675,202,30865,22574,24378,46,23848,23766,27511,28279,29700,30893,24806,24840,25496,25120
444,677739,1321,23506,1685,9113,29719,512,26084,1654,30895,26483,287,1344,222,25553,1131,26109,242,23504,22819,22814,28275,25733
445,677740,64,25314,27975,63,25169,31650,1833,24618,1507,24843,27558,22920,23091,31089,24392,21963,23695,1281,22797,31101,9122,24866
446,677741,23621,25181,22714,363,26870,294,263,111,25271,27472,24364,22528,24285,26788,221,25982,427,26534,27703,24746,22098,25041
447,677742,22067,23859,5002,22652,1056,27457,28722,29757,25274,30176,144,303,241,1604,28296,22719,22823,31157,23209,26778,30197,25278
448,677737,404,22689,29763,27327,152,26401,21887,24762,24058,24786,26128,153,27508,27812,25632,420,25475,430,29781,26228,1185,27607
449,677738,21974,22832,22833,22824,21471,29516,25040,22928,26604,25266,9039,25381,9076,26536,24197,25465,1043,23475,26759,23141,23263,378
450,677743,25381,9076,26536,24197,26759,999,23475,25465,23141,23263,378,1344,28274,222,25553,1131,26109,26389,22819,22814,25733,28275
451,677745,22930,22241,26482,221,22098,427,22042,24746,27703,27336,25041,64,25314,31650,27975,25298,1665,1833,71,63,24843,27558
452,677746,22920,23777,31089,24392,21963,23695,1281,23091,22797,9122,24866,1321,23506,1685,9113,29719,512,26084,1654,26483,30895,287
453,677747,21974,24393,22833,22824,21471,29516,25040,22928,26604,29746,25266,404,22689,29763,27327,152,26401,22054,24762,24058,24786,26128
454,677748,153,27508,27812,307,420,25475,430,29781,1185,27607,26228,22806,22556,21734,30898,23357,22675,437,25415,202,22574,24378
455,677749,46,23848,23766,27511,30893,28279,24806,29700,24840,22838,25496,362,374,246,28,313,25272,23586,27701,510,22801,25031
456,677751,988,9071,29735,1588,26794,30798,21927,27616,24533,23709,9126,22067,28494,23859,30278,1056,27457,28722,29757,30176,23421,144
457,677744,303,241,31157,1604,22719,28296,23209,25338,24552,30197,1313,23621,25181,22714,363,26870,294,24849,111,25271,25173,27472
458,677750,95,28020,22803,25017,29034,27515,9110,26563,22057,22575,22645,1242,1690,22905,22707,9053,21882,28329,6000,1823,26119,22934
459,677753,362,25204,26110,246,313,25272,23586,510,27701,24314,25031,153,27508,27812,25632,420,25475,430,29781,1185,27607,26228
460,677754,22806,22556,21734,22028,23357,437,22675,25400,202,24378,22574,21974,22832,22833,22824,22102,29516,25040,22928,25266,29746,26912
461,677755,404,24058,29763,27327,152,22054,26401,24762,1757,26128,27744,25381,26536,9076,24197,26759,25465,999,23475,23141,378,23263
462,677757,1321,23506,29031,1685,29719,1341,26084,1654,26483,30895,287,22930,22241,26482,221,25982,26534,22042,22098,24746,27336,25041
463,677752,1242,26148,22905,22707,26171,22074,22052,28329,1823,21882,22934,46,23848,23766,27511,21890,24806,1759,29700,224,24840,25496
464,677756,1344,28274,222,25553,242,26109,1131,22819,22814,25733,9079,22920,23777,31089,24392,21963,23695,1281,23091,22797,9122,24866
465,677758,64,25314,31650,27975,25298,1665,1833,71,63,24843,27558,303,241,31157,1604,28296,22719,23209,25338,24552,465,30197
466,677759,23621,25181,27055,363,26870,294,263,111,25271,25173,27472,988,22169,29735,1588,26794,9071,21927,27616,24533,23709,9126
467,677760,22067,29616,5002,30278,1056,27457,28722,29757,23859,30176,144,95,28020,22803,197,29034,27515,9110,26563,22057,22645,22575
468,677762,303,241,174,22719,23209,28296,26778,25338,24552,30197,1313,1321,23506,29031,1685,29719,512,1654,31095,30895,26483,28615
469,677763,22930,22241,29619,221,25982,22042,26534,22098,24746,27336,25041,1344,24972,28274,222,26109,242,23504,24850,1131,9079,25733
470,677764,404,22689,29763,27327,152,22054,26401,24762,24058,1757,26128,22806,22556,22675,22028,23357,25415,437,25400,202,22574,24378
471,677765,21974,22832,22833,21471,376,29516,25040,22928,25266,9039,29746,362,25204,26110,246,23187,25272,23586,1666,21698,25031,24314
472,677766,153,25475,27812,25632,420,430,307,29781,1185,27607,26228,1242,26148,22905,22707,9053,28329,22074,22052,1823,26119,22934
473,677768,95,22807,22803,25017,29034,27515,9110,26563,22057,22645,22575,23621,25181,363,27055,26870,294,24849,24967,25271,24364,27472
474,677769,988,22169,29735,1588,9071,26794,25463,21927,24533,23709,9126,64,25314,31650,27975,25298,1665,1833,71,63,24843,27558
475,677761,25381,26536,9076,23475,28129,999,1043,23141,29255,23263,378,22920,23091,31089,24392,21963,23695,1281,26351,22797,9122,24866
476,677767,46,23848,23766,27511,224,24806,28279,29700,24840,25120,22838,22067,29616,28722,22652,1056,27457,25274,29757,23859,30176,144
477,677770,1242,1690,22905,22707,9053,6000,21882,22052,1823,22934,26119,21974,22832,22833,22824,376,29516,25040,22928,25266,29746,9039
478,677771,362,374,246,29683,313,1666,23586,27701,510,24314,25031,404,22689,29763,27327,152,22054,26401,24058,24762,26128,1757
479,677772,22806,22556,21734,25003,22028,437,22675,202,22574,26570,24378,25381,26536,9076,21801,28129,999,23475,320,23141,29255,23263
480,677773,22920,23777,31089,24392,21963,23695,1281,23091,22797,9122,24866,22930,22241,29619,221,25982,22042,26534,22098,24746,27336,25041
481,677774,1344,24972,29041,25553,26109,242,22819,22814,1131,28275,25733,303,23209,241,31157,33864,28296,22682,25338,24552,30197,1313
482,677775,1321,24055,29031,9113,29719,512,31095,1654,30895,26483,28615,988,9071,29735,1588,26794,21927,25463,23156,24533,23709,9126
483,677776,64,25314,31650,27975,25298,1665,1833,71,63,27558,24843,95,22807,197,22803,9110,27515,26144,26563,22057,22645,22575
484,677777,23621,25181,22714,363,26870,294,263,111,25271,25173,27472,46,23848,28279,24358,224,24806,30648,29700,24840,25120,25496
485,677779,25381,26536,9076,21801,28129,999,23475,29255,23141,23263,378,22930,26482,29619,221,28457,26534,22042,22098,24746,27336,25041
486,677780,303,241,1604,23209,33864,28296,22682,24552,25338,465,1313,22920,22858,23777,24392,21963,23695,1281,23091,22797,9122,24866
487,677782,404,22689,29763,27327,152,22054,26401,24762,24058,26128,1757,1242,1690,22905,22707,9053,22052,1714,6000,1823,26119,22934
488,677783,21974,22832,22833,22824,376,24790,25040,22928,25266,9039,29746,22067,30278,28722,22652,1056,27457,25274,23859,29757,30176,144
489,677784,153,27508,27812,25632,420,22729,430,25475,26228,1185,27607,23621,263,22714,363,26870,294,24967,24849,25271,25173,27472
490,677786,95,22807,197,22803,29034,27515,9110,26563,22057,22575,22645,1321,24055,29031,9113,29719,512,31095,1654,30895,26483,28615
491,677787,988,9071,29735,1588,26794,21927,25463,23156,24533,23709,9126,1344,24972,222,25553,26109,242,23504,1131,22814,9079,25733
492,677781,22806,22556,21734,25003,22028,25415,437,202,22574,26570,24378,362,25272,26110,246,313,23586,1666,510,27701,24314,25031
493,677785,46,23848,28279,24358,24806,30893,224,29700,22838,24840,25496,64,25314,31650,27975,25298,1665,1833,71,24618,63,27558
494,677788,1242,1690,22905,22707,26171,1714,6000,22052,1823,22934,26119,22806,22556,21734,25003,22028,437,25415,22574,202,26570,24378
495,677789,362,25272,26110,246,313,23586,1666,27701,510,24314,25031,25381,26536,9076,24197,28129,999,3009,23475,1490,23141,26143
496,677790,22930,26482,29619,221,25982,22042,26534,22098,24746,29460,27336,303,28296,241,1604,23209,31157,22682,24552,25338,465,1313
497,677791,22920,23091,23777,24392,21963,23695,1281,26351,22797,9122,24866,988,9071,29735,1588,26794,21927,25463,23156,24533,23709,9126
498,677792,1344,1131,28274,25553,26109,242,23504,22819,22814,9079,25733,95,42,22803,25017,29034,26480,22057,9110,26563,22575,22645
499,677793,1321,29031,9113,24055,30895,512,1654,235,26483,28615,287,46,21890,23848,23766,259,28279,224,24806,29700,25120,24840
500,677795,23621,22714,27055,363,26870,294,27621,111,25271,25173,24364,21974,22832,22833,21471,22824,24790,25040,22928,25266,29746,9039
501,677794,64,25314,31650,27975,25298,1665,1833,71,24618,63,27558,153,27508,27812,25632,420,22729,430,25475,26228,1185,27607
502,677796,22067,5002,28722,22652,1056,27457,25274,23859,29757,144,30176,404,22689,29763,27327,152,22054,26401,24762,24058,26128,1757
503,677797,25381,26536,9076,21801,28129,999,23475,23141,29255,23263,378,303,28296,241,31157,28294,26778,22682,25338,24552,465,1313
504,677798,362,374,26110,29683,313,23586,1666,21698,368,25031,24314,1242,1690,22905,22707,26171,22052,6000,1714,1823,26119,22934
505,677799,22806,22556,21734,25003,23357,22675,25415,25400,26570,30865,24378,22067,27713,5002,22652,384,28722,27457,23859,29757,1056,144
506,677801,21974,22832,22833,22824,376,24790,25040,22102,25266,9039,29746,64,25314,31650,27975,25298,1665,1833,71,24618,63,27558
507,677802,153,25961,25632,22729,25475,430,307,420,29781,27607,26228,1321,24055,29031,9113,29719,512,26084,1654,30895,26483,28615
508,677803,46,21890,23848,23766,259,28279,24806,224,29700,25120,22838,1344,28274,222,25553,1131,26109,242,24850,9079,22814,25733
509,677805,988,26454,29735,1588,9071,21927,25463,23156,24533,23709,9126,22930,26482,29619,221,25982,26534,22042,22098,24746,25041,29460
510,677800,404,22689,29763,27327,26401,22054,21887,24762,24058,26128,1757,23621,25181,22714,363,26870,294,24967,263,25271,25173,27472
511,677804,95,26144,22803,25017,29034,27515,9110,26563,22057,22575,22645,22920,23777,31089,24392,21963,23695,1281,23091,22797,9122,24866
512,677807,303,241,31157,1604,28296,22682,23209,24552,25338,30197,1313,988,26454,29735,1588,9071,21927,25463,23156,24533,26356,23709
513,677809,22920,23777,31089,24392,21963,23695,1281,23091,22797,9122,24866,46,21890,23848,24358,259,28279,224,24806,29700,25120,24840
514,677810,1344,28274,222,25553,1131,26109,24972,22819,24850,25733,9079,153,27508,27812,307,420,430,25475,1667,29781,27607,1185
515,677811,1321,23506,29031,9113,29719,1341,260,1654,30895,26483,28615,21974,22833,22824,376,22928,29516,24790,30521,26604,26912,9039
516,677812,64,26807,25314,27975,25298,1665,1833,71,24618,24843,27558,404,22689,29763,27327,152,22054,26401,24762,24058,1757,26128
517,677813,23621,25181,22714,363,26870,294,24967,263,25271,25173,27472,22010,22556,21734,25003,23357,22675,30865,25400,26570,22574,30194
518,677814,22067,27713,28722,22652,1056,23859,27457,29757,25274,30176,144,362,25272,26110,246,313,23586,1666,510,27701,25031,24314
519,677806,213,999,9076,21801,28129,3009,23475,29255,23141,23263,378,1242,26148,22905,22707,26171,22052,1714,6000,1823,22934,21882
520,677808,22930,26482,29619,221,25982,33625,22042,22098,24746,27336,25041,95,26144,22803,25017,29034,27515,9110,26563,22057,22645,22575
521,677815,1242,1690,22905,22707,9053,22052,6000,1823,21882,26681,22934,22067,23859,30278,22652,1056,28722,28494,30176,29757,25274,144
522,677816,362,374,26110,29683,23187,23586,1666,510,21698,24314,25031,23621,22714,363,27055,25181,263,26870,24967,25271,25173,27472
523,677817,22806,22556,21734,25003,23357,22675,437,202,30865,22574,24378,64,30896,31650,27975,25298,26807,1833,71,24618,27558,63
524,677818,404,22689,29763,27327,152,22054,26401,24762,24058,26128,1757,1321,23506,29031,1685,29719,512,260,1654,30895,26483,28615
525,677821,46,21890,23848,24358,259,28279,25496,224,29700,25120,24840,22930,26788,29619,26482,22098,33625,22042,26534,24746,25041,27336
526,677822,95,26144,22803,25017,9110,22807,27515,26563,22057,22645,22575,303,28296,31157,1099,28294,33864,26778,23209,24552,465,1313
527,677823,988,22169,29735,26454,9071,26794,21927,27616,23156,23709,27646,213,1043,9076,26536,28129,999,23475,23141,26143,29255,378
528,677819,23826,22833,22824,376,22832,25040,24790,22928,26604,29746,9039,1344,28274,222,25553,23504,242,24850,26109,1131,9079,25733
529,677820,153,27508,27812,25632,420,25475,430,29781,1185,27607,26228,22920,23777,31089,24392,21963,25172,1281,23091,22797,9122,24866
530,677830,362,313,26110,246,1618,23586,510,21698,368,24314,25031,64,30896,22044,27975,25298,1665,1833,27476,63,27558,24843
531,677824,22067,27713,28722,22652,1056,23859,27457,29757,25274,30176,144,213,26536,9076,21801,1738,999,3009,23475,1043,26143,22888
532,677825,46,21890,23848,24358,259,30893,24806,28279,29700,25120,24840,303,28296,25431,31157,34347,1099,25338,23209,24552,1313,34352
533,677826,153,27508,27812,25632,420,25475,430,29781,26494,27607,26228,22930,23832,221,22241,22098,22042,33625,26534,28465,25041,463
534,677827,21382,24393,24523,22824,30521,25869,22928,127,26604,9039,29746,22920,23091,31089,22837,24392,23695,1281,23753,22797,9122,24866
535,677831,1242,1690,22905,22707,9053,24972,6000,22052,1823,22934,26119,23621,27055,27621,363,263,294,261,24967,25271,27472,25173
536,677832,95,26144,22803,25017,29034,27515,22057,9110,26563,22575,22645,988,22169,29735,1445,26794,21927,25463,23156,24533,9126,23709
537,677828,404,22689,29763,27327,26401,22054,21887,24762,27744,1757,26128,1344,1131,28274,222,26109,242,23504,22814,22819,9079,25733
538,677829,22010,22556,21734,25003,23357,22675,437,202,22574,26570,24378,1321,23506,1685,9113,29719,512,26084,1654,30895,26483,28615
539,677833,64,25314,22044,27975,25298,1665,21805,71,24618,24843,63,1242,26148,22905,22707,9053,22052,24972,6000,1823,22934,26681
540,677835,1344,1131,28274,222,26109,242,23504,22814,22819,9079,25733,22010,25415,21734,25003,22028,22675,437,25400,22574,24378,26570
541,677836,22920,23091,22837,24392,30014,23695,31089,22708,22797,9122,24866,404,22689,29763,27327,34365,21887,22054,26401,24762,27744,1757
542,677837,22930,24285,221,22241,22098,22042,33625,26534,26073,463,25041,21382,24393,24523,22833,30619,25869,22928,127,25875,9039,29746
543,677838,303,28296,25431,31157,34347,22682,22664,23209,24552,25338,1313,153,22729,27812,25632,420,25475,430,29766,26228,1185,26494
544,677840,213,26536,9076,21801,1738,999,23475,3009,23141,23263,26143,95,22803,25017,26144,29034,27515,9110,22057,26563,22575,22645
545,677841,23621,25181,27055,363,261,263,24967,27621,25271,25173,27472,1669,27713,28722,22652,1056,27457,28494,23859,29757,144,23421
546,677834,1321,23506,1685,9113,512,26084,30895,1654,26483,260,28615,362,510,26110,246,313,23586,1666,27701,368,24314,25031
547,677839,988,22169,29735,1445,26794,1588,25463,23156,24533,23709,9126,46,21890,23848,24358,259,28279,30893,224,29700,25496,25120
548,677842,23621,25181,22714,363,1762,263,294,111,25271,25173,27472,213,26536,9076,21801,1738,999,3009,23475,320,26143,23263
549,677844,404,22689,29763,27327,34365,26401,22054,24762,27744,1757,27236,22930,22241,29619,221,22098,22042,33625,26534,26073,463,25041
550,677845,22010,22556,21734,22675,23357,437,25400,202,22574,26570,24378,22920,23091,22837,24392,27630,23695,1281,23949,22797,9122,24866
551,677846,362,510,26110,246,313,1666,23586,27701,21698,25031,29270,1344,1131,28274,222,26109,242,23504,22814,22819,25733,9079
552,677847,1242,26148,22905,22707,9053,22052,24972,6000,1823,21882,22934,1321,23506,1685,9113,29719,512,26084,1654,30895,235,28615
553,677848,1669,27713,5002,22652,1056,28494,30514,25274,29757,144,23421,64,25314,31650,27975,25298,1665,21805,71,1833,63,27558
554,677849,46,1331,23848,24358,259,28279,30893,29700,22587,25120,24840,95,26144,28011,25017,28307,27515,26480,26563,27823,22645,22575
555,677843,21382,24393,24523,22824,30521,25869,22928,127,25875,9039,29746,303,28296,25431,31157,34347,22682,23209,22664,24552,25338,1313
556,677850,153,22729,25961,27812,420,25475,430,307,26494,1185,26228,988,9071,26454,1445,27616,1588,23156,21927,24533,23709,9126
557,677853,22930,23832,29619,221,22098,22042,33625,26534,26073,463,25041,22010,22556,21734,22675,23357,25415,437,25400,30865,26570,24378
558,677854,303,28296,241,31157,34347,22664,22682,24552,25338,1313,34352,404,22689,29338,27327,34365,22054,21887,26401,24762,1757,27236
559,677855,988,9071,29735,26454,27616,1588,23156,21927,24533,23709,30611,21382,24393,24523,22824,30521,25869,22928,127,26604,29746,9039
560,677856,95,22807,197,28011,29034,26480,9110,26563,22057,22575,22645,153,22729,25961,27812,420,430,25475,29324,30054,1185,27607
561,677857,213,26536,9076,24197,1738,3009,23475,1043,26143,320,23263,46,21890,23848,27511,1331,24806,30893,29700,224,22587,24840
562,677858,64,25314,31650,27975,25298,26807,21805,71,1833,63,27558,23621,22714,27621,1762,25181,294,261,24967,263,25271,24364
563,677859,1321,1685,9113,23506,30895,512,1341,260,1654,235,28615,1669,27713,30278,22652,1056,30514,28722,26449,29757,23859,30176
564,677851,1344,1131,28274,222,26109,242,23504,22814,25345,25733,9079,1242,26148,22905,22707,26171,1714,6000,24972,21882,22907,22934
565,677852,22920,23777,22837,24392,27630,23695,1281,23091,23949,9122,24866,362,313,26110,246,1618,1666,25272,23586,510,29270,25031
566,677860,64,25314,31650,27975,25298,1665,1833,71,24618,63,27558,213,26536,9076,24197,1738,999,3009,23475,320,26143,23263
567,677861,22010,22556,21734,25003,23357,25415,437,25400,30865,26570,24378,303,241,25431,31157,23209,28296,22682,26778,24552,25338,25278
568,677862,362,25272,26110,246,1618,29683,313,21698,368,24314,25031,22930,23832,29619,221,22098,22042,33625,26534,26073,463,25041
569,677863,1242,26148,22905,22707,9053,22052,6000,24972,1823,26119,26472,22920,23777,22837,24392,27630,23695,1281,23091,23949,9122,24866
570,677864,1669,27713,28722,25949,1056,27457,28494,23859,29757,23421,30176,1344,1131,29041,222,26109,242,23504,22819,22814,25733,9079
571,677866,153,27508,27812,25632,307,25475,430,29781,1185,27607,26228,46,1331,23848,27511,259,28279,224,29700,22587,22838,24840
572,677868,404,22689,29338,27327,21887,22054,26401,24762,24058,1757,27236,988,9071,29735,26454,27616,1588,23156,21927,24533,27646,30611
573,677865,23621,25181,27621,363,22714,294,24967,263,25271,25173,27472,1321,24055,1685,9113,29719,512,26084,30895,1654,26483,24795
574,677867,21382,24393,24523,22824,30521,25869,22928,127,25875,26912,9039,95,30610,28011,25017,29034,27515,9110,26480,22057,22575,22645
575,677869,22930,23832,29619,221,22098,22042,24746,26534,26073,463,25041,1242,26148,22905,22707,9053,22052,24972,6000,1823,26472,26119
576,677870,29740,28296,25431,31157,34347,33864,22664,24552,25338,23209,30197,362,25272,26110,246,1618,29683,313,21698,21998,24314,25031
577,677871,988,9071,29735,26454,26794,1588,21927,27616,24533,23709,27646,22010,22556,21734,25003,23357,25415,437,30865,25400,26570,24378
578,677873,46,23766,24358,259,1331,24806,28279,29700,22587,22838,25496,21382,24393,24523,22824,30521,25869,22928,127,25040,25875,9039
579,677874,213,26536,9076,24197,1738,999,3009,23475,320,26143,23263,153,27508,27812,25632,420,25475,430,307,29781,27607,26228
580,677875,1321,23506,1685,9113,512,26084,30895,1654,260,26483,24795,64,25314,31650,27975,25298,1665,1833,71,24618,63,27558
581,677877,22920,23091,31089,24392,21963,23695,1281,9122,22797,23949,24866,1669,27713,5002,25949,1056,27457,28494,23421,29757,23859,30176
582,677872,95,30610,22803,25017,29034,26480,9110,26563,22057,22645,27823,404,22689,29338,27327,34365,22054,21887,24762,27744,1757,25410
583,677876,1344,1131,29041,28274,26109,242,23504,22814,22819,9079,25733,23621,25181,27621,363,22714,294,24967,263,25271,25173,27472
584,677879,1242,26148,22905,22707,26171,22052,6000,24972,1823,26119,22934,303,34347,25431,31157,28294,22664,22682,26778,24552,23209,25338
585,677881,23621,25181,27621,363,22714,294,263,24967,25271,27472,25173,22920,23777,22837,24392,21963,31089,1281,23091,22797,9122,34341
586,677882,22921,25314,22044,27975,25298,26807,1833,71,63,25206,27558,1344,29041,242,26109,1131,34255,22814,22819,23504,9079,25733
587,677883,21382,24393,24523,21471,30521,25869,22928,127,25040,25875,9039,153,27508,25961,25632,307,430,25475,29781,26228,27607,1185
588,677884,404,24310,29763,27327,152,22054,26401,24762,27744,24786,26128,46,1331,23848,23766,259,24806,28279,26539,25496,22587,25120
589,677885,22806,22556,21734,25003,23357,437,25415,25400,30865,26570,24378,95,22807,22803,25017,29034,27515,9110,26563,22057,22575,22645
590,677886,362,25272,26110,246,27701,29683,313,510,1666,25031,24314,988,9071,29735,26454,26794,1588,23156,21927,24533,23709,27646
591,677878,1321,23506,1685,9113,512,26084,235,30895,26483,260,24795,213,26536,21801,24197,1738,3009,999,23141,320,29255,26143
592,677880,1769,23859,28722,25949,1056,28494,27457,30514,29757,23421,30176,22930,23832,29619,221,22098,22042,24746,26534,27336,463,26073
593,677887,988,22169,29735,1445,26794,1588,23156,21927,24533,27646,9126,1242,26148,22905,22707,26171,1823,24972,6000,22052,22907,26119
594,677889,46,1331,23848,23766,259,24806,28279,26539,22587,25496,24840,22806,22556,25003,22028,23357,215,437,25400,202,24378,30194
595,677890,153,27508,27812,25632,307,430,25475,29324,30054,27607,26228,404,22689,29763,27327,29338,26401,22054,21887,24762,24786,27744
596,677891,213,26536,9076,24197,1738,3009,999,23475,29749,23263,26143,21382,24393,24523,21471,30521,25869,22928,127,25040,9039,29746
597,677892,1344,1131,29041,26109,31116,242,24850,22819,23504,22814,9079,1321,23506,1685,9113,29719,512,26084,235,30895,26483,24795
598,677893,22920,23777,22837,24392,21963,23695,1281,23091,23949,9122,24866,22921,25314,31650,27975,30896,26807,1833,71,63,25206,27558
599,677895,303,25431,31157,23209,1099,28294,22664,30197,25338,1313,34352,1769,23859,25949,22652,1056,27457,28494,30514,29757,30176,144
600,677888,95,22807,22803,25017,29034,26480,9110,26563,22057,22575,22645,362,25272,26110,29683,1618,23586,313,21998,1666,24314,29270
601,677894,22930,23832,29619,221,22098,22042,24746,26534,26073,463,25041,23621,25181,27621,363,22714,294,263,24967,25271,27472,25173
602,677896,1344,34255,29041,242,26109,1131,23504,22814,22819,9079,25733,213,26536,9076,24197,1738,999,3009,23475,320,29255,26143
603,677898,22921,26807,31650,27975,25298,1665,1833,71,63,25206,27558,22930,26788,29619,23832,22098,22042,24746,26534,26073,25041,463
604,677899,1321,23506,29031,9113,29719,512,26084,1654,235,26483,28615,22920,23777,22837,24392,21963,23695,1281,23091,23949,9122,24866
605,677900,404,22689,29763,27327,34365,29338,24058,24310,24762,27236,24786,21382,22832,24523,21471,30619,25869,22928,127,9039,30521,29746
606,677901,22806,22556,25003,22028,23357,215,25400,202,30194,22574,24378,153,27508,25961,27812,307,430,25475,29324,30054,27607,26228
607,677902,362,25272,26110,246,1618,29683,21998,21698,1666,24314,25031,46,1331,23848,23766,259,24806,28279,26539,22587,25496,24840
608,677904,1769,25949,28722,22652,27457,23859,30514,25274,1056,29757,23421,988,9071,29735,26454,27616,1588,23156,21927,24533,9126,27646
609,677897,23621,25181,1762,363,22714,294,24849,24967,25271,27472,25173,303,25431,1099,31157,26778,22664,33864,24552,25338,30197,1313
610,677903,1242,26148,22905,22707,26171,6000,22052,1823,21882,22907,22934,95,22807,22803,25017,29034,26480,9110,26144,26563,22575,22645
