Season,Gameday,KID,GradeAvg
2008,12,12,3.13636363636
2008,12,17,3.68181818182
2008,12,24,3.27272727273
2008,12,78,4.36363636364
2008,12,6,3.72727272727
2008,12,9,3.77272727273
2008,12,8,3.5
2008,12,4,3.40909090909
2008,12,10,3.86363636364
2008,12,15,3.45454545455
2008,12,2,3.63636363636
2008,12,14,3.95454545455
2008,12,32,3.18181818182
2008,12,11,3.40909090909
2008,12,29,3.22727272727
2008,12,3209,3.63636363636
2008,13,58,4.54545454545
2008,13,8,3.86363636364
2008,13,11,4.09090909091
2008,13,10,3.95454545455
2008,13,9,2.77272727273
2008,13,2,4.09090909091
2008,13,29,3.31818181818
2008,13,12,3.72727272727
2008,13,17,2.68181818182
2008,13,32,4.36363636364
2008,13,78,3.86363636364
2008,13,6,4.40909090909
2008,13,15,3.45454545455
2008,13,14,3.68181818182
2008,13,3209,3.13636363636
2008,13,24,3.54545454545
2008,13,4,3.27272727273
2008,13,16,3.72727272727
2008,14,6,4.40909090909
2008,14,17,3.09090909091
2008,14,14,2.36363636364
2008,14,78,5.31818181818
2008,14,2,3.04545454545
2008,14,15,4.09090909091
2008,14,24,3.22727272727
2008,14,11,4.59090909091
2008,14,32,3.09090909091
2008,14,58,4.5
2008,14,8,4.22727272727
2008,14,29,3.18181818182
2008,14,10,3.27272727273
2008,14,9,3.81818181818
2008,14,16,4.18181818182
2008,14,3209,2.77272727273
2008,14,12,3.59090909091
2008,14,4,3.27272727273
2008,15,29,3.45454545455
2008,15,16,3.77272727273
2008,15,4,2.59090909091
2008,15,32,4.90909090909
2008,15,9,4.40909090909
2008,15,14,2.90909090909
2008,15,58,3.45454545455
2008,15,6,3.95454545455
2008,15,15,5.04545454545
2008,15,78,3.04545454545
2008,15,3209,2.77272727273
2008,15,10,4.22727272727
2008,15,11,3.31818181818
2008,15,2,3.77272727273
2008,15,8,3.63636363636
2008,15,12,3.86363636364
2008,15,17,3.77272727273
2008,15,24,3.36363636364
2008,16,14,2.90909090909
2008,16,3209,2.86363636364
2008,16,2,3.5
2008,16,29,4.27272727273
2008,16,32,3.36363636364
2008,16,8,4.5
2008,16,6,3.13636363636
2008,16,4,4.27272727273
2008,16,78,4.36363636364
2008,16,11,3.22727272727
2008,16,10,3.09090909091
2008,16,17,3.72727272727
2008,16,15,3.95454545455
2008,16,9,3.0
2008,16,24,3.22727272727
2008,16,58,3.72727272727
2008,16,16,4.40909090909
2008,16,12,2.95454545455
2008,17,17,3.59090909091
2008,17,15,4.27272727273
2008,17,4,3.54545454545
2008,17,24,3.90909090909
2008,17,12,3.5
2008,17,32,3.90909090909
2008,17,11,3.22727272727
2008,17,14,3.31818181818
2008,17,9,4.0
2008,17,78,3.72727272727
2008,17,58,4.04545454545
2008,17,10,3.63636363636
2008,17,29,3.04545454545
2008,17,6,4.40909090909
2008,17,8,3.90909090909
2008,17,16,3.72727272727
2008,17,3209,3.63636363636
2008,17,2,3.40909090909
2008,18,12,2.63636363636
2008,18,14,3.54545454545
2008,18,58,3.5
2008,18,2,3.54545454545
2008,18,16,3.54545454545
2008,18,24,3.90909090909
2008,18,17,3.77272727273
2008,18,9,3.18181818182
2008,18,29,3.13636363636
2008,18,32,3.90909090909
2008,18,3209,3.04545454545
2008,18,78,3.72727272727
2008,18,11,4.0
2008,18,15,4.27272727273
2008,18,8,3.59090909091
2008,18,6,4.09090909091
2008,18,4,3.59090909091
2008,18,10,3.13636363636
2008,19,10,3.5
2008,19,29,3.68181818182
2008,19,2,4.0
2008,19,4,3.81818181818
2008,19,6,3.40909090909
2008,19,12,3.81818181818
2008,19,9,4.09090909091
2008,19,11,3.13636363636
2008,19,24,3.31818181818
2008,19,8,3.81818181818
2008,19,15,3.27272727273
2008,19,3209,3.86363636364
2008,19,32,3.59090909091
2008,19,16,3.22727272727
2008,19,78,2.95454545455
2008,19,58,4.68181818182
2008,19,14,3.27272727273
2008,19,17,3.90909090909
2008,20,3209,4.22727272727
2008,20,9,2.27272727273
2008,20,29,2.63636363636
2008,20,14,3.90909090909
2008,20,8,3.40909090909
2008,20,2,3.90909090909
2008,20,32,4.13636363636
2008,20,24,3.04545454545
2008,20,58,3.68181818182
2008,20,11,3.63636363636
2008,20,16,3.68181818182
2008,20,6,3.77272727273
2008,20,4,3.40909090909
2008,20,15,3.95454545455
2008,20,17,3.86363636364
2008,20,78,3.68181818182
2008,20,12,3.04545454545
2008,20,10,4.0
2008,21,2,3.36363636364
2008,21,17,4.09090909091
2008,21,78,3.18181818182
2008,21,4,4.40909090909
2008,21,15,3.77272727273
2008,21,58,3.95454545455
2008,21,6,4.0
2008,21,32,3.95454545455
2008,21,24,3.31818181818
2008,21,29,3.59090909091
2008,21,10,3.77272727273
2008,21,8,3.5
2008,21,11,3.54545454545
2008,21,3209,3.27272727273
2008,21,14,4.63636363636
2008,21,16,2.59090909091
2008,21,9,3.27272727273
2008,21,12,3.27272727273
2008,22,16,3.40909090909
2008,22,10,3.81818181818
2008,22,32,4.13636363636
2008,22,2,3.86363636364
2008,22,58,2.86363636364
2008,22,9,4.09090909091
2008,22,8,3.27272727273
2008,22,78,3.22727272727
2008,22,29,3.13636363636
2008,22,15,4.13636363636
2008,22,17,3.0
2008,22,3209,3.36363636364
2008,22,4,2.95
2008,22,14,3.31818181818
2008,22,12,4.04545454545
2008,22,24,2.40909090909
2008,22,6,4.13636363636
2008,22,11,3.31818181818
2008,23,2,3.59090909091
2008,23,16,4.27272727273
2008,23,3209,3.27272727273
2008,23,4,3.5
2008,23,15,2.63636363636
2008,23,12,4.54545454545
2008,23,14,2.86363636364
2008,23,58,4.81818181818
2008,23,78,4.0
2008,23,29,3.09090909091
2008,23,24,3.68181818182
2008,23,6,3.45454545455
2008,23,11,3.5
2008,23,17,4.0
2008,23,10,4.09090909091
2008,23,32,3.86363636364
2008,23,9,3.68181818182
2008,23,8,3.77272727273
2008,24,24,3.09090909091
2008,24,2,3.86363636364
2008,24,8,4.31818181818
2008,24,14,3.22727272727
2008,24,29,2.90909090909
2008,24,9,4.18181818182
2008,24,58,3.95454545455
2008,24,17,3.81818181818
2008,24,6,4.36363636364
2008,24,10,3.90909090909
2008,24,16,4.27272727273
2008,24,15,2.68181818182
2008,24,32,3.63636363636
2008,24,3209,3.54545454545
2008,24,4,2.59090909091
2008,24,11,4.40909090909
2008,24,12,3.36363636364
2008,24,78,4.40909090909
2008,25,15,4.22727272727
2008,25,8,3.68181818182
2008,25,17,3.22727272727
2008,25,4,4.04545454545
2008,25,10,3.72727272727
2008,25,24,3.09090909091
2008,25,3209,3.54545454545
2008,25,58,3.40909090909
2008,25,9,4.45454545455
2008,25,32,3.54545454545
2008,25,11,2.72727272727
2008,25,29,3.86363636364
2008,25,14,3.72727272727
2008,25,6,4.22727272727
2008,25,78,4.18181818182
2008,25,16,3.54545454545
2008,25,2,4.22727272727
2008,25,12,3.09090909091
2008,26,10,4.22727272727
2008,26,2,3.18181818182
2008,26,24,2.31818181818
2008,26,14,4.59090909091
2008,26,8,3.81818181818
2008,26,11,3.40909090909
2008,26,29,3.72727272727
2008,26,17,2.95454545455
2008,26,32,3.59090909091
2008,26,78,4.40909090909
2008,26,12,3.18181818182
2008,26,3209,3.86363636364
2008,26,16,4.09090909091
2008,26,9,3.40909090909
2008,26,4,3.18181818182
2008,26,58,3.63636363636
2008,26,6,3.90909090909
2008,26,15,3.86363636364
2008,27,15,3.59090909091
2008,27,24,3.13636363636
2008,27,14,2.81818181818
2008,27,32,5.31818181818
2008,27,58,3.22727272727
2008,27,29,3.77272727273
2008,27,2,3.63636363636
2008,27,6,4.18181818182
2008,27,3209,4.59090909091
2008,27,8,2.95454545455
2008,27,78,3.27272727273
2008,27,10,4.04545454545
2008,27,17,3.18181818182
2008,27,16,3.95454545455
2008,27,9,3.59090909091
2008,27,4,3.31818181818
2008,27,11,3.18181818182
2008,27,12,3.27272727273
2008,28,2,2.77272727273
2008,28,78,5.59090909091
2008,28,10,3.72727272727
2008,28,14,3.13636363636
2008,28,16,4.68181818182
2008,28,11,3.09090909091
2008,28,24,3.31818181818
2008,28,9,3.27272727273
2008,28,8,3.86363636364
2008,28,17,2.81818181818
2008,28,32,2.86363636364
2008,28,15,4.59090909091
2008,28,6,3.40909090909
2008,28,3209,3.40909090909
2008,28,29,3.63636363636
2008,28,4,3.59090909091
2008,28,12,3.27272727273
2008,28,58,3.77272727273
2008,29,3209,3.63636363636
2008,29,29,3.22727272727
2008,29,14,4.18181818182
2008,29,2,3.59090909091
2008,29,17,3.13636363636
2008,29,12,4.22727272727
2008,29,11,3.22727272727
2008,29,32,3.81818181818
2008,29,9,4.54545454545
2008,29,6,3.45454545455
2008,29,4,3.54545454545
2008,29,8,3.90909090909
2008,29,58,3.54545454545
2008,29,16,4.13636363636
2008,29,78,3.18181818182
2008,29,24,4.22727272727
2008,29,15,3.63636363636
2008,29,10,4.04545454545
2008,30,8,4.04545454545
2008,30,58,2.86363636364
2008,30,10,3.40909090909
2008,30,11,3.45454545455
2008,30,2,4.27272727273
2008,30,9,2.68181818182
2008,30,32,3.81818181818
2008,30,17,3.22727272727
2008,30,6,3.90909090909
2008,30,78,3.86363636364
2008,30,14,3.36363636364
2008,30,15,3.95454545455
2008,30,24,2.86363636364
2008,30,3209,4.04545454545
2008,30,16,3.54545454545
2008,30,4,3.86363636364
2008,30,12,3.54545454545
2008,30,29,3.36363636364
2008,31,9,3.90909090909
2008,31,10,3.54545454545
2008,31,78,4.22727272727
2008,31,14,3.13636363636
2008,31,11,2.5
2008,31,24,4.27272727273
2008,31,58,4.13636363636
2008,31,32,3.27272727273
2008,31,17,2.81818181818
2008,31,6,4.68181818182
2008,31,29,2.72727272727
2008,31,8,4.31818181818
2008,31,3209,3.68181818182
2008,31,16,4.5
2008,31,15,4.0
2008,31,2,3.86363636364
2008,31,4,2.59090909091
2008,31,12,4.54545454545
2008,32,14,2.95454545455
2008,32,9,4.45454545455
2008,32,6,3.86363636364
2008,32,58,3.77272727273
2008,32,16,4.0
2008,32,29,3.27272727273
2008,32,24,2.54545454545
2008,32,17,3.54545454545
2008,32,32,4.77272727273
2008,32,4,2.81818181818
2008,32,2,3.63636363636
2008,32,11,3.59090909091
2008,32,12,3.22727272727
2008,32,8,4.40909090909
2008,32,78,4.22727272727
2008,32,15,3.72727272727
2008,32,10,3.95454545455
2008,32,3209,3.5
2008,33,3209,3.27272727273
2008,33,14,3.45454545455
2008,33,29,3.72727272727
2008,33,2,3.95454545455
2008,33,58,4.90909090909
2008,33,24,2.5
2008,33,8,3.09090909091
2008,33,32,4.40909090909
2008,33,4,4.31818181818
2008,33,6,2.86363636364
2008,33,11,3.5
2008,33,78,3.95454545455
2008,33,17,2.86363636364
2008,33,10,4.90909090909
2008,33,9,2.5
2008,33,15,4.81818181818
2008,33,12,4.86363636364
2008,33,16,3.36363636364
2008,34,24,2.5
2008,34,4,4.72727272727
2008,34,32,3.90909090909
2008,34,12,3.45454545455
2008,34,14,3.04545454545
2008,34,11,3.54545454545
2008,34,78,2.54545454545
2008,34,9,4.5
2008,34,10,4.09090909091
2008,34,58,3.90909090909
2008,34,6,2.68181818182
2008,34,29,4.81818181818
2008,34,16,3.59090909091
2008,34,8,3.86363636364
2008,34,15,3.54545454545
2008,34,17,3.81818181818
2008,34,2,3.90909090909
2008,34,3209,3.45454545455
2009,1,24,2.95454545455
2009,1,11,3.68181818182
2009,1,17,3.04545454545
2009,1,16,3.90909090909
2009,1,81,3.81818181818
2009,1,2,3.36363636364
2009,1,4,3.72727272727
2009,1,32,3.18181818182
2009,1,29,3.81818181818
2009,1,58,4.04545454545
2009,1,30,3.31818181818
2009,1,9,3.40909090909
2009,1,3209,3.09090909091
2009,1,14,3.22727272727
2009,1,8,3.40909090909
2009,1,15,3.22727272727
2009,1,7,3.18181818182
2009,1,12,4.09090909091
2009,2,14,3.95454545455
2009,2,4,3.59090909091
2009,2,11,3.54545454545
2009,2,7,3.72727272727
2009,2,12,2.90909090909
2009,2,17,4.5
2009,2,9,2.81818181818
2009,2,3209,3.77272727273
2009,2,58,3.72727272727
2009,2,30,3.86363636364
2009,2,32,3.45454545455
2009,2,81,3.68181818182
2009,2,16,3.40909090909
2009,2,24,3.18181818182
2009,2,15,3.22727272727
2009,2,29,3.59090909091
2009,2,2,2.77272727273
2009,2,8,4.31818181818
2009,3,3209,3.13636363636
2009,3,2,3.68181818182
2009,3,17,3.36363636364
2009,3,11,3.36363636364
2009,3,16,3.68181818182
2009,3,32,3.72727272727
2009,3,7,4.09090909091
2009,3,9,2.86363636364
2009,3,30,2.63636363636
2009,3,14,5.0
2009,3,81,4.31818181818
2009,3,58,3.0
2009,3,8,2.95454545455
2009,3,29,3.86363636364
2009,3,24,4.09090909091
2009,3,12,2.72727272727
2009,3,4,2.72727272727
2009,3,15,4.22727272727
2009,4,15,3.18181818182
2009,4,30,3.77272727273
2009,4,11,4.04545454545
2009,4,81,3.40909090909
2009,4,2,4.40909090909
2009,4,7,3.40909090909
2009,4,9,2.90909090909
2009,4,8,4.04545454545
2009,4,58,3.63636363636
2009,4,3209,3.36363636364
2009,4,32,3.54545454545
2009,4,17,4.04545454545
2009,4,14,2.86363636364
2009,4,24,3.86363636364
2009,4,29,3.90909090909
2009,4,4,3.04545454545
2009,4,12,3.09090909091
2009,4,16,4.22727272727
2009,5,24,4.09090909091
2009,5,9,3.09090909091
2009,5,17,4.18181818182
2009,5,14,3.09090909091
2009,5,3209,2.68181818182
2009,5,8,4.59090909091
2009,5,7,3.86363636364
2009,5,32,3.18181818182
2009,5,30,3.54545454545
2009,5,29,3.95454545455
2009,5,81,3.81818181818
2009,5,15,3.5
2009,5,12,3.13636363636
2009,5,11,3.59090909091
2009,5,4,3.45454545455
2009,5,58,3.40909090909
2009,5,16,3.86363636364
2009,5,2,3.59090909091
2009,6,2,3.36363636364
2009,6,24,3.40909090909
2009,6,14,3.18181818182
2009,6,81,3.59090909091
2009,6,11,4.5
2009,6,16,3.40909090909
2009,6,58,3.59090909091
2009,6,17,3.77272727273
2009,6,8,4.40909090909
2009,6,30,3.45454545455
2009,6,15,4.0
2009,6,3209,3.22727272727
2009,6,32,3.95454545455
2009,6,12,3.77272727273
2009,6,29,4.86363636364
2009,6,7,2.5
2009,6,9,3.63636363636
2009,6,4,3.63636363636
2009,7,81,4.45454545455
2009,7,8,3.27272727273
2009,7,24,3.40909090909
2009,7,58,3.86363636364
2009,7,17,3.68181818182
2009,7,2,3.0
2009,7,4,3.13636363636
2009,7,30,4.09090909091
2009,7,16,3.86363636364
2009,7,9,3.0
2009,7,32,4.77272727273
2009,7,11,2.86363636364
2009,7,12,3.13636363636
2009,7,14,3.45454545455
2009,7,7,3.0
2009,7,15,4.31818181818
2009,7,3209,2.45454545455
2009,7,29,5.13636363636
2009,8,2,3.45454545455
2009,8,32,3.86363636364
2009,8,14,4.22727272727
2009,8,16,3.95454545455
2009,8,9,2.68181818182
2009,8,81,4.72727272727
2009,8,58,2.86363636364
2009,8,7,4.04545454545
2009,8,8,3.27272727273
2009,8,24,3.5
2009,8,30,2.72727272727
2009,8,3209,3.86363636364
2009,8,15,4.09090909091
2009,8,17,3.54545454545
2009,8,11,4.59090909091
2009,8,4,2.59090909091
2009,8,29,4.22727272727
2009,8,12,3.5
2009,9,11,3.77272727273
2009,9,2,3.0
2009,9,4,2.59090909091
2009,9,3209,3.45454545455
2009,9,16,3.40909090909
2009,9,30,4.27272727273
2009,9,32,3.09090909091
2009,9,58,4.09090909091
2009,9,7,3.90909090909
2009,9,14,2.95454545455
2009,9,81,2.81818181818
2009,9,29,5.31818181818
2009,9,12,3.59090909091
2009,9,9,3.5
2009,9,24,3.36363636364
2009,9,15,4.09090909091
2009,9,17,3.13636363636
2009,9,8,4.5
2009,10,9,3.72727272727
2009,10,17,3.45454545455
2009,10,14,3.36363636364
2009,10,32,3.90909090909
2009,10,3209,3.45454545455
2009,10,81,4.18181818182
2009,10,58,3.63636363636
2009,10,11,3.54545454545
2009,10,15,3.95454545455
2009,10,16,3.95454545455
2009,10,30,2.86363636364
2009,10,7,3.68181818182
2009,10,29,3.31818181818
2009,10,24,3.68181818182
2009,10,2,3.22727272727
2009,10,12,3.5
2009,10,8,3.27272727273
2009,10,4,3.0
2009,11,17,3.45454545455
2009,11,29,4.22727272727
2009,11,24,3.54545454545
2009,11,30,3.54545454545
2009,11,11,3.59090909091
2009,11,14,3.59090909091
2009,11,12,4.27272727273
2009,11,15,3.27272727273
2009,11,16,4.86363636364
2009,11,58,3.04545454545
2009,11,81,3.40909090909
2009,11,4,3.54545454545
2009,11,2,3.68181818182
2009,11,9,3.27272727273
2009,11,7,3.81818181818
2009,11,3209,2.81818181818
2009,11,32,3.18181818182
2009,11,8,4.86363636364
2009,12,9,2.31818181818
2009,12,32,4.81818181818
2009,12,14,4.0
2009,12,2,3.68181818182
2009,12,3209,3.90909090909
2009,12,24,3.27272727273
2009,12,8,3.95454545455
2009,12,7,3.59090909091
2009,12,15,3.13636363636
2009,12,11,3.90909090909
2009,12,30,3.36363636364
2009,12,81,3.63636363636
2009,12,58,3.86363636364
2009,12,12,3.63636363636
2009,12,29,3.68181818182
2009,12,16,4.09090909091
2009,12,4,3.22727272727
2009,12,17,3.36363636364
2009,13,24,4.09090909091
2009,13,81,3.13636363636
2009,13,11,3.90909090909
2009,13,29,4.0
2009,13,2,3.31818181818
2009,13,58,3.36363636364
2009,13,16,5.22727272727
2009,13,3209,2.22727272727
2009,13,32,4.18181818182
2009,13,15,3.04545454545
2009,13,7,4.81818181818
2009,13,4,2.36363636364
2009,13,17,3.77272727273
2009,13,30,3.5
2009,13,14,4.09090909091
2009,13,9,3.09090909091
2009,13,12,4.54545454545
2009,13,8,4.13636363636
2009,14,8,4.36363636364
2009,14,16,3.63636363636
2009,14,29,5.0
2009,14,32,2.86363636364
2009,14,3209,3.90909090909
2009,14,17,2.95454545455
2009,14,4,3.22727272727
2009,14,24,3.27272727273
2009,14,30,3.54545454545
2009,14,12,3.68181818182
2009,14,81,4.31818181818
2009,14,7,3.90909090909
2009,14,15,3.09090909091
2009,14,2,4.18181818182
2009,14,9,1.77272727273
2009,14,11,4.95454545455
2009,14,58,4.22727272727
2009,14,14,2.72727272727
2009,15,14,3.31818181818
2009,15,15,3.72727272727
2009,15,24,3.31818181818
2009,15,7,3.86363636364
2009,15,11,4.40909090909
2009,15,8,4.36363636364
2009,15,12,3.90909090909
2009,15,3209,3.63636363636
2009,15,17,2.81818181818
2009,15,81,4.81818181818
2009,15,58,3.36363636364
2009,15,9,3.72727272727
2009,15,32,3.31818181818
2009,15,30,3.77272727273
2009,15,16,4.22727272727
2009,15,4,3.68181818182
2009,15,2,3.40909090909
2009,15,29,4.18181818182
2009,16,29,3.27272727273
2009,16,9,3.90909090909
2009,16,3209,4.13636363636
2009,16,32,3.13636363636
2009,16,8,4.95454545455
2009,16,14,2.45454545455
2009,16,15,3.31818181818
2009,16,58,4.77272727273
2009,16,7,4.0
2009,16,16,3.86363636364
2009,16,81,4.95454545455
2009,16,12,2.59090909091
2009,16,4,4.27272727273
2009,16,2,3.09090909091
2009,16,30,4.0
2009,16,11,3.40909090909
2009,16,24,4.54545454545
2009,16,17,2.31818181818
2009,17,2,3.18181818182
2009,17,30,4.45454545455
2009,17,14,2.72727272727
2009,17,29,4.86363636364
2009,17,17,2.90909090909
2009,17,7,3.68181818182
2009,17,9,2.86363636364
2009,17,15,3.59090909091
2009,17,58,4.18181818182
2009,17,8,3.68181818182
2009,17,32,3.59090909091
2009,17,24,3.54545454545
2009,17,11,3.27272727273
2009,17,3209,4.13636363636
2009,17,12,2.77272727273
2009,17,4,3.81818181818
2009,17,16,3.5
2009,17,81,4.72727272727
2009,18,14,3.04545454545
2009,18,3209,3.90909090909
2009,18,58,4.90909090909
2009,18,29,2.81818181818
2009,18,32,3.09090909091
2009,18,4,3.90909090909
2009,18,15,4.40909090909
2009,18,8,3.22727272727
2009,18,12,3.09090909091
2009,18,7,4.5
2009,18,9,2.81818181818
2009,18,30,4.27272727273
2009,18,11,3.36363636364
2009,18,24,4.0
2009,18,2,3.36363636364
2009,18,81,3.77272727273
2009,18,16,3.68181818182
2009,18,17,3.40909090909
2009,19,7,3.68181818182
2009,19,11,3.27272727273
2009,19,4,4.0
2009,19,14,2.81818181818
2009,19,8,3.86363636364
2009,19,2,3.36363636364
2009,19,30,3.36363636364
2009,19,58,4.22727272727
2009,19,81,4.0
2009,19,32,3.54545454545
2009,19,29,3.59090909091
2009,19,15,3.72727272727
2009,19,17,2.68181818182
2009,19,12,3.81818181818
2009,19,24,4.40909090909
2009,19,16,3.36363636364
2009,19,3209,4.5
2009,19,9,3.18181818182
2009,20,12,3.68181818182
2009,20,24,3.54545454545
2009,20,15,3.18181818182
2009,20,4,4.63636363636
2009,20,32,4.04545454545
2009,20,16,3.36363636364
2009,20,29,4.0
2009,20,8,3.77272727273
2009,20,14,2.77272727273
2009,20,30,4.77272727273
2009,20,58,4.54545454545
2009,20,81,3.04545454545
2009,20,2,3.40909090909
2009,20,3209,4.22727272727
2009,20,11,3.59090909091
2009,20,17,4.09090909091
2009,20,9,3.04545454545
2009,20,7,4.36363636364
2009,21,4,3.27272727273
2009,21,29,3.59090909091
2009,21,24,4.13636363636
2009,21,14,2.90909090909
2009,21,16,3.63636363636
2009,21,12,3.31818181818
2009,21,7,3.86363636364
2009,21,2,3.45454545455
2009,21,8,3.68181818182
2009,21,9,3.04545454545
2009,21,3209,3.09090909091
2009,21,58,4.40909090909
2009,21,81,3.72727272727
2009,21,11,3.09090909091
2009,21,30,3.36363636364
2009,21,15,3.59090909091
2009,21,17,3.86363636364
2009,21,32,3.0
2009,22,15,3.13636363636
2009,22,81,4.27272727273
2009,22,9,2.86363636364
2009,22,24,4.22727272727
2009,22,11,3.77272727273
2009,22,12,3.22727272727
2009,22,8,3.27272727273
2009,22,3209,3.81818181818
2009,22,58,5.13636363636
2009,22,4,2.59090909091
2009,22,29,3.95454545455
2009,22,30,3.81818181818
2009,22,14,3.09090909091
2009,22,17,3.36363636364
2009,22,2,3.31818181818
2009,22,16,4.31818181818
2009,22,32,3.68181818182
2009,22,7,3.59090909091
2009,23,3209,3.68181818182
2009,23,15,3.59090909091
2009,23,81,3.95454545455
2009,23,14,3.22727272727
2009,23,16,4.68181818182
2009,23,11,2.77272727273
2009,23,17,3.13636363636
2009,23,58,4.72727272727
2009,23,12,3.95454545455
2009,23,32,3.68181818182
2009,23,30,3.59090909091
2009,23,8,3.77272727273
2009,23,7,5.09090909091
2009,23,29,3.18181818182
2009,23,24,3.0
2009,23,2,3.72727272727
2009,23,4,3.59090909091
2009,23,9,3.40909090909
2009,24,2,3.68181818182
2009,24,17,3.81818181818
2009,24,29,4.22727272727
2009,24,3209,3.45454545455
2009,24,30,3.77272727273
2009,24,4,4.0
2009,24,11,3.22727272727
2009,24,32,3.36363636364
2009,24,15,3.59090909091
2009,24,7,3.81818181818
2009,24,8,3.86363636364
2009,24,81,3.90909090909
2009,24,9,3.63636363636
2009,24,16,3.45454545455
2009,24,58,3.68181818182
2009,24,24,3.22727272727
2009,24,14,3.40909090909
2009,24,12,3.59090909091
2009,25,16,3.09090909091
2009,25,14,3.54545454545
2009,25,4,3.77272727273
2009,25,11,3.09090909091
2009,25,12,4.09090909091
2009,25,29,4.04545454545
2009,25,32,4.18181818182
2009,25,2,3.09090909091
2009,25,7,4.68181818182
2009,25,58,4.27272727273
2009,25,24,3.27272727273
2009,25,8,4.13636363636
2009,25,17,2.81818181818
2009,25,15,4.59090909091
2009,25,81,2.90909090909
2009,25,9,4.09090909091
2009,25,3209,4.0
2009,25,30,3.31818181818
2009,26,2,3.0
2009,26,11,3.72727272727
2009,26,15,4.81818181818
2009,26,24,2.77272727273
2009,26,8,4.54545454545
2009,26,17,2.90909090909
2009,26,30,3.13636363636
2009,26,16,4.81818181818
2009,26,58,3.18181818182
2009,26,32,3.68181818182
2009,26,29,3.59090909091
2009,26,81,3.68181818182
2009,26,14,3.45454545455
2009,26,7,3.59090909091
2009,26,3209,3.95454545455
2009,26,4,3.5
2009,26,9,2.81818181818
2009,26,12,4.72727272727
2009,27,16,4.27272727273
2009,27,15,3.54545454545
2009,27,32,3.0
2009,27,14,4.18181818182
2009,27,81,3.90909090909
2009,27,3209,3.45454545455
2009,27,11,3.77272727273
2009,27,58,4.68181818182
2009,27,4,3.77272727273
2009,27,8,3.54545454545
2009,27,7,3.45454545455
2009,27,30,4.18181818182
2009,27,17,2.72727272727
2009,27,9,3.68181818182
2009,27,12,3.72727272727
2009,27,2,3.45454545455
2009,27,24,4.86363636364
2009,27,29,2.27272727273
2009,28,8,4.86363636364
2009,28,32,2.81818181818
2009,28,30,3.54545454545
2009,28,24,3.68181818182
2009,28,14,3.59090909091
2009,28,11,3.18181818182
2009,28,29,3.45454545455
2009,28,17,4.18181818182
2009,28,58,5.04545454545
2009,28,16,2.72727272727
2009,28,4,3.31818181818
2009,28,81,3.95454545455
2009,28,9,4.63636363636
2009,28,2,2.63636363636
2009,28,3209,4.54545454545
2009,28,7,3.40909090909
2009,28,15,3.13636363636
2009,28,12,4.40909090909
2009,29,2,3.72727272727
2009,29,14,3.13636363636
2009,29,32,2.72727272727
2009,29,9,3.36363636364
2009,29,17,2.63636363636
2009,29,4,3.68181818182
2009,29,7,3.27272727273
2009,29,8,4.59090909091
2009,29,11,3.40909090909
2009,29,15,3.77272727273
2009,29,81,2.59090909091
2009,29,30,5.04545454545
2009,29,16,5.0
2009,29,29,2.81818181818
2009,29,24,3.04545454545
2009,29,3209,4.18181818182
2009,29,12,4.68181818182
2009,29,58,4.13636363636
2009,30,15,3.04545454545
2009,30,32,4.36363636364
2009,30,29,3.59090909091
2009,30,11,3.36363636364
2009,30,30,3.0
2009,30,17,4.0
2009,30,58,3.04545454545
2009,30,2,4.09090909091
2009,30,3209,4.86363636364
2009,30,16,4.04545454545
2009,30,4,2.40909090909
2009,30,7,4.77272727273
2009,30,9,3.13636363636
2009,30,14,3.68181818182
2009,30,8,3.5
2009,30,12,3.72727272727
2009,30,81,3.5
2009,30,24,3.27272727273
2009,31,16,2.95454545455
2009,31,8,4.86363636364
2009,31,11,3.09090909091
2009,31,9,3.0
2009,31,24,3.63636363636
2009,31,4,3.04545454545
2009,31,2,3.36363636364
2009,31,15,3.81818181818
2009,31,12,4.72727272727
2009,31,30,3.22727272727
2009,31,7,3.04545454545
2009,31,81,4.72727272727
2009,31,14,2.04545454545
2009,31,58,5.31818181818
2009,31,17,3.22727272727
2009,31,3209,3.90909090909
2009,31,32,4.0
2009,31,29,3.81818181818
2009,32,8,4.81818181818
2009,32,11,2.90909090909
2009,32,15,3.36363636364
2009,32,14,3.59090909091
2009,32,81,3.95454545455
2009,32,17,3.36363636364
2009,32,29,3.86363636364
2009,32,2,3.63636363636
2009,32,9,3.40909090909
2009,32,58,4.09090909091
2009,32,30,3.68181818182
2009,32,32,3.36363636364
2009,32,4,3.13636363636
2009,32,16,3.68181818182
2009,32,3209,2.86363636364
2009,32,12,5.5
2009,32,7,3.04545454545
2009,32,24,4.09090909091
2009,33,17,3.59090909091
2009,33,24,3.27272727273
2009,33,9,3.95454545455
2009,33,29,3.72727272727
2009,33,32,3.5
2009,33,3209,3.68181818182
2009,33,2,3.13636363636
2009,33,4,2.86363636364
2009,33,14,2.45454545455
2009,33,8,4.40909090909
2009,33,58,2.59090909091
2009,33,15,5.59090909091
2009,33,16,4.31818181818
2009,33,7,3.40909090909
2009,33,11,3.36363636364
2009,33,30,3.31818181818
2009,33,12,3.31818181818
2009,33,81,5.22727272727
2009,34,29,3.95454545455
2009,34,14,2.95454545455
2009,34,3209,3.04545454545
2009,34,11,3.31818181818
