Season,Gameday,TID_H,TID_A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
2011,30,3,22,4.0,0.0,H,3.0,0.0,H,7.0,3.0,4.0,0.0,14.0,13.0,3.0,2.0,2.0,0.0,0.0,0.0,1.57,4.0,5.5
2011,30,14,23,1.0,2.0,A,0.0,1.0,A,12.0,10.0,4.0,5.0,18.0,14.0,6.0,1.0,4.0,1.0,0.0,0.0,2.1,3.4,3.4
2011,30,2,24,3.0,1.0,H,1.0,1.0,D,15.0,16.0,8.0,4.0,9.0,9.0,2.0,4.0,0.0,1.0,0.0,0.0,1.4,4.5,8.0
2011,31,0,3,0.0,0.0,D,0.0,0.0,D,14.0,5.0,2.0,0.0,5.0,14.0,13.0,4.0,1.0,1.0,0.0,0.0,1.29,5.0,11.0
2011,31,1,7,1.0,0.0,H,1.0,0.0,H,15.0,7.0,8.0,1.0,17.0,21.0,8.0,3.0,2.0,2.0,0.0,0.0,2.3,3.4,3.0
2011,31,24,9,0.0,2.0,A,0.0,1.0,A,15.0,11.0,4.0,3.0,11.0,17.0,6.0,1.0,3.0,3.0,0.0,0.0,2.8,3.4,2.4
2011,31,5,12,1.0,2.0,A,1.0,1.0,D,16.0,14.0,4.0,6.0,19.0,19.0,13.0,5.0,3.0,2.0,0.0,0.0,3.3,3.5,2.1
2011,31,2,14,3.0,3.0,D,1.0,0.0,H,17.0,17.0,7.0,8.0,14.0,9.0,6.0,6.0,1.0,1.0,0.0,1.0,1.53,4.0,6.0
2011,31,6,15,4.0,1.0,H,2.0,1.0,H,18.0,9.0,8.0,3.0,18.0,24.0,6.0,3.0,1.0,3.0,0.0,0.0,1.73,4.0,4.2
2011,31,23,21,0.0,0.0,D,0.0,0.0,D,10.0,7.0,2.0,0.0,21.0,13.0,4.0,4.0,1.0,1.0,0.0,0.0,2.3,3.4,3.0
2011,31,4,22,3.0,0.0,H,1.0,0.0,H,16.0,8.0,8.0,1.0,8.0,9.0,8.0,2.0,1.0,2.0,0.0,0.0,1.5,4.33,6.0
2011,31,8,26,1.0,2.0,A,1.0,1.0,D,23.0,9.0,10.0,4.0,32.0,20.0,5.0,2.0,3.0,2.0,0.0,0.0,1.73,3.75,4.5
2011,32,15,0,1.0,2.0,A,0.0,0.0,D,16.0,15.0,4.0,6.0,15.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,3.2,3.4,2.2
2011,32,9,1,1.0,1.0,D,0.0,0.0,D,13.0,7.0,6.0,4.0,17.0,21.0,2.0,3.0,0.0,1.0,0.0,0.0,2.2,3.3,3.25
2011,32,21,2,0.0,1.0,A,0.0,0.0,D,15.0,10.0,3.0,4.0,13.0,11.0,6.0,0.0,1.0,0.0,0.0,0.0,2.38,3.4,2.88
2011,32,12,4,2.0,0.0,H,1.0,0.0,H,18.0,4.0,8.0,1.0,14.0,8.0,6.0,2.0,1.0,1.0,0.0,0.0,1.44,4.2,7.5
2011,32,26,5,1.0,1.0,D,1.0,1.0,D,15.0,5.0,6.0,2.0,14.0,20.0,5.0,1.0,4.0,3.0,0.0,0.0,3.2,3.4,2.2
2011,32,22,6,1.0,1.0,D,0.0,0.0,D,19.0,11.0,4.0,4.0,12.0,17.0,9.0,4.0,0.0,2.0,0.0,0.0,4.0,3.75,1.83
2011,32,3,8,0.0,0.0,D,0.0,0.0,D,15.0,11.0,8.0,3.0,10.0,20.0,3.0,6.0,0.0,1.0,0.0,0.0,1.91,3.6,3.75
2011,32,7,23,0.0,0.0,D,0.0,0.0,D,17.0,11.0,5.0,3.0,14.0,17.0,5.0,4.0,1.0,1.0,0.0,0.0,1.83,3.5,4.2
2011,32,14,24,1.0,2.0,A,0.0,2.0,A,11.0,15.0,4.0,8.0,13.0,14.0,9.0,5.0,1.0,2.0,1.0,0.0,1.53,4.0,6.0
2011,33,1,3,0.0,0.0,D,0.0,0.0,D,15.0,12.0,5.0,5.0,13.0,19.0,4.0,6.0,0.0,1.0,0.0,0.0,2.1,3.4,3.4
2011,33,0,6,2.0,0.0,H,1.0,0.0,H,15.0,9.0,6.0,5.0,12.0,14.0,6.0,6.0,1.0,1.0,0.0,0.0,1.7,3.75,4.75
2011,33,2,7,1.0,0.0,H,0.0,0.0,D,13.0,10.0,4.0,2.0,13.0,12.0,5.0,7.0,1.0,0.0,0.0,0.0,1.83,3.6,4.2
2011,33,21,9,2.0,3.0,A,1.0,2.0,A,16.0,15.0,7.0,7.0,14.0,14.0,13.0,4.0,1.0,1.0,0.0,0.0,1.91,3.5,4.0
2011,33,24,12,2.0,5.0,A,1.0,3.0,A,10.0,17.0,5.0,6.0,7.0,7.0,1.0,2.0,1.0,1.0,0.0,0.0,7.0,4.0,1.5
2011,33,5,14,4.0,0.0,H,1.0,0.0,H,23.0,7.0,6.0,3.0,10.0,12.0,6.0,4.0,1.0,1.0,0.0,0.0,1.44,4.33,7.0
2011,33,8,15,3.0,1.0,H,1.0,1.0,D,13.0,11.0,10.0,6.0,25.0,13.0,6.0,5.0,2.0,3.0,0.0,0.0,2.1,3.5,3.3
2011,33,23,22,4.0,1.0,H,1.0,0.0,H,17.0,9.0,8.0,4.0,12.0,12.0,7.0,5.0,0.0,1.0,0.0,0.0,2.25,3.5,3.0
2011,33,4,26,0.0,0.0,D,0.0,0.0,D,12.0,8.0,5.0,1.0,10.0,15.0,3.0,3.0,0.0,2.0,0.0,0.0,1.73,3.75,4.5
2011,34,22,0,1.0,4.0,A,0.0,1.0,A,7.0,15.0,2.0,6.0,13.0,19.0,2.0,5.0,1.0,1.0,0.0,0.0,5.0,4.0,1.62
2011,34,26,1,1.0,0.0,H,1.0,0.0,H,14.0,11.0,3.0,3.0,15.0,11.0,2.0,6.0,2.0,2.0,0.0,0.0,2.4,3.3,2.88
2011,34,9,2,1.0,4.0,A,0.0,2.0,A,12.0,4.0,5.0,4.0,8.0,10.0,5.0,1.0,2.0,2.0,0.0,0.0,2.5,3.3,2.8
2011,34,3,4,0.0,3.0,A,0.0,1.0,A,5.0,11.0,1.0,5.0,11.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,2.3,3.4,3.0
2011,34,6,8,3.0,2.0,H,0.0,1.0,A,15.0,13.0,5.0,3.0,15.0,20.0,8.0,4.0,2.0,0.0,0.0,0.0,1.91,3.75,3.6
2011,34,14,21,3.0,1.0,H,1.0,0.0,H,16.0,10.0,7.0,3.0,27.0,14.0,3.0,8.0,2.0,2.0,0.0,1.0,1.95,3.6,3.6
2011,34,12,23,4.0,0.0,H,4.0,0.0,H,14.0,8.0,6.0,2.0,10.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,1.3,5.25,9.5
2011,34,7,24,2.0,1.0,H,1.0,1.0,D,25.0,11.0,6.0,4.0,12.0,11.0,16.0,2.0,2.0,1.0,0.0,0.0,1.33,5.0,9.0
2011,34,3,25,2.0,1.0,H,0.0,1.0,A,19.0,14.0,7.0,4.0,11.0,13.0,7.0,3.0,0.0,2.0,0.0,0.0,1.36,5.0,7.5
2012,1,27,0,0.0,3.0,A,0.0,1.0,A,6.0,19.0,2.0,9.0,21.0,13.0,2.0,4.0,2.0,2.0,0.0,0.0,8.5,4.75,1.36
2012,1,13,2,2.0,1.0,H,0.0,1.0,A,20.0,19.0,4.0,10.0,15.0,22.0,6.0,7.0,1.0,2.0,0.0,0.0,2.8,3.4,2.4
2012,1,23,3,1.0,1.0,D,0.0,0.0,D,8.0,8.0,4.0,3.0,14.0,13.0,9.0,8.0,0.0,2.0,0.0,0.0,2.5,3.3,2.75
2012,1,7,5,2.0,2.0,D,1.0,0.0,H,9.0,15.0,2.0,7.0,12.0,16.0,3.0,6.0,1.0,3.0,0.0,0.0,2.88,3.4,2.38
2012,1,6,8,0.0,1.0,A,0.0,0.0,D,10.0,13.0,5.0,3.0,16.0,23.0,7.0,6.0,1.0,0.0,0.0,0.0,2.0,3.5,3.6
2012,1,1,9,0.0,1.0,A,0.0,0.0,D,11.0,18.0,5.0,8.0,16.0,20.0,9.0,6.0,4.0,2.0,0.0,0.0,2.05,3.4,3.5
2012,1,12,15,2.0,1.0,H,1.0,0.0,H,19.0,10.0,6.0,3.0,18.0,14.0,7.0,2.0,2.0,2.0,0.0,0.0,1.3,5.5,9.0
2012,1,4,21,2.0,1.0,H,1.0,0.0,H,7.0,14.0,3.0,8.0,9.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,1.91,3.4,4.0
2012,1,26,28,0.0,2.0,A,0.0,0.0,D,16.0,9.0,4.0,4.0,16.0,14.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,3.5,3.6
2012,2,15,1,2.0,0.0,H,0.0,0.0,D,16.0,11.0,9.0,4.0,7.0,20.0,7.0,5.0,0.0,1.0,0.0,0.0,1.73,3.75,4.5
2012,2,28,4,0.0,0.0,D,0.0,0.0,D,5.0,13.0,0.0,4.0,15.0,23.0,5.0,4.0,3.0,2.0,0.0,0.0,2.9,3.3,2.4
2012,2,0,6,6.0,1.0,H,3.0,1.0,H,16.0,7.0,13.0,4.0,13.0,8.0,5.0,3.0,1.0,1.0,0.0,1.0,1.25,6.0,11.0
2012,2,8,7,0.0,4.0,A,0.0,2.0,A,5.0,16.0,1.0,7.0,24.0,20.0,0.0,3.0,2.0,1.0,1.0,0.0,1.95,3.5,3.75
2012,2,9,12,1.0,1.0,D,1.0,1.0,D,6.0,18.0,3.0,6.0,12.0,17.0,4.0,11.0,2.0,2.0,0.0,0.0,6.0,4.0,1.55
2012,2,21,13,0.0,4.0,A,0.0,2.0,A,7.0,17.0,3.0,5.0,16.0,17.0,2.0,5.0,1.0,2.0,2.0,0.0,2.05,3.4,3.5
2012,2,2,23,2.0,0.0,H,1.0,0.0,H,14.0,8.0,10.0,1.0,19.0,24.0,5.0,4.0,1.0,1.0,0.0,0.0,1.57,4.0,5.5
2012,2,5,26,3.0,1.0,H,1.0,0.0,H,12.0,22.0,6.0,4.0,11.0,14.0,6.0,5.0,1.0,2.0,0.0,0.0,1.36,4.75,8.5
2012,2,3,27,0.0,1.0,A,0.0,0.0,D,11.0,7.0,3.0,2.0,17.0,23.0,8.0,0.0,1.0,3.0,0.0,0.0,1.8,3.5,4.5
2012,3,13,1,3.0,2.0,H,2.0,1.0,H,17.0,14.0,6.0,7.0,15.0,19.0,7.0,6.0,0.0,1.0,0.0,1.0,2.0,3.4,3.75
2012,3,12,2,3.0,0.0,H,2.0,0.0,H,14.0,6.0,7.0,2.0,10.0,14.0,9.0,2.0,1.0,2.0,0.0,0.0,1.44,4.33,7.0
2012,3,0,3,3.0,1.0,H,2.0,0.0,H,21.0,7.0,9.0,1.0,12.0,18.0,10.0,2.0,1.0,2.0,0.0,0.0,1.17,7.0,15.0
2012,3,27,5,0.0,2.0,A,0.0,0.0,D,9.0,10.0,0.0,4.0,18.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.75,3.5,1.95
2012,3,26,8,0.0,0.0,D,0.0,0.0,D,7.0,11.0,2.0,4.0,14.0,25.0,5.0,3.0,1.0,2.0,0.0,0.0,2.7,3.4,2.5
2012,3,4,9,2.0,3.0,A,1.0,2.0,A,14.0,11.0,6.0,3.0,12.0,17.0,5.0,6.0,2.0,2.0,0.0,0.0,2.0,3.4,3.75
2012,3,7,15,3.0,2.0,H,2.0,1.0,H,13.0,11.0,5.0,4.0,19.0,19.0,7.0,4.0,3.0,3.0,1.0,0.0,2.3,3.4,3.0
2012,3,23,21,5.0,3.0,H,2.0,1.0,H,23.0,9.0,9.0,5.0,11.0,18.0,11.0,2.0,2.0,5.0,0.0,0.0,2.4,3.4,2.8
2012,3,6,28,0.0,0.0,D,0.0,0.0,D,10.0,6.0,3.0,2.0,19.0,13.0,7.0,4.0,1.0,0.0,0.0,0.0,1.62,3.8,5.5
2012,4,5,0,0.0,2.0,A,0.0,0.0,D,14.0,13.0,5.0,5.0,14.0,18.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,3.4,1.91
2012,4,2,4,1.0,1.0,D,1.0,1.0,D,31.0,5.0,9.0,1.0,13.0,12.0,10.0,3.0,0.0,4.0,0.0,0.0,1.91,3.6,3.8
2012,4,15,6,2.0,2.0,D,2.0,0.0,H,11.0,13.0,6.0,2.0,17.0,13.0,6.0,7.0,4.0,0.0,1.0,1.0,1.91,3.6,3.75
2012,4,21,7,3.0,1.0,H,1.0,1.0,D,16.0,5.0,6.0,2.0,13.0,18.0,8.0,2.0,3.0,2.0,0.0,0.0,2.5,3.4,2.7
2012,4,1,12,3.0,2.0,H,1.0,0.0,H,7.0,28.0,3.0,12.0,20.0,11.0,2.0,10.0,3.0,1.0,0.0,0.0,5.25,4.2,1.57
2012,4,9,13,1.0,2.0,A,0.0,1.0,A,14.0,12.0,5.0,5.0,9.0,17.0,8.0,5.0,1.0,3.0,0.0,0.0,2.1,3.4,3.4
2012,4,28,23,0.0,0.0,D,0.0,0.0,D,11.0,11.0,2.0,3.0,13.0,17.0,3.0,6.0,2.0,2.0,0.0,0.0,2.15,3.4,3.3
2012,4,3,26,2.0,0.0,H,2.0,0.0,H,11.0,11.0,5.0,3.0,23.0,17.0,4.0,6.0,0.0,2.0,0.0,0.0,1.73,3.6,4.75
2012,4,8,27,1.0,1.0,D,1.0,1.0,D,12.0,8.0,5.0,1.0,20.0,22.0,7.0,2.0,0.0,2.0,0.0,0.0,1.8,3.75,4.2
2012,5,4,1,2.0,2.0,D,1.0,2.0,A,9.0,18.0,4.0,4.0,12.0,19.0,4.0,5.0,2.0,1.0,1.0,0.0,1.91,3.5,4.0
2012,5,26,2,1.0,3.0,A,0.0,3.0,A,11.0,12.0,6.0,6.0,9.0,17.0,3.0,2.0,1.0,3.0,0.0,0.0,3.2,3.3,2.25
2012,5,5,3,3.0,0.0,H,1.0,0.0,H,16.0,10.0,9.0,3.0,10.0,11.0,7.0,3.0,2.0,2.0,0.0,0.0,1.57,3.8,6.0
2012,5,0,8,3.0,0.0,H,1.0,0.0,H,25.0,4.0,13.0,1.0,15.0,18.0,10.0,2.0,1.0,1.0,0.0,0.0,1.2,6.5,13.0
2012,5,7,9,4.0,1.0,H,2.0,0.0,H,7.0,6.0,4.0,2.0,15.0,19.0,5.0,6.0,3.0,2.0,0.0,0.0,2.1,3.4,3.4
2012,5,13,12,3.0,3.0,D,0.0,2.0,A,14.0,9.0,5.0,7.0,13.0,15.0,6.0,4.0,2.0,1.0,0.0,0.0,4.2,3.75,1.8
2012,5,23,15,1.0,2.0,A,1.0,0.0,H,18.0,5.0,7.0,3.0,15.0,24.0,7.0,2.0,2.0,4.0,0.0,0.0,2.5,3.4,2.7
2012,5,6,21,0.0,3.0,A,0.0,1.0,A,8.0,16.0,3.0,10.0,18.0,15.0,4.0,5.0,2.0,2.0,0.0,0.0,1.83,3.75,4.0
2012,5,27,28,0.0,2.0,A,0.0,2.0,A,11.0,10.0,3.0,5.0,22.0,15.0,4.0,2.0,2.0,2.0,0.0,0.0,2.15,3.25,3.5
2012,6,15,0,0.0,2.0,A,0.0,0.0,D,8.0,19.0,2.0,5.0,14.0,17.0,2.0,6.0,2.0,2.0,0.0,0.0,6.0,4.0,1.53
2012,6,8,3,0.0,2.0,A,0.0,2.0,A,19.0,7.0,5.0,3.0,18.0,18.0,11.0,2.0,3.0,3.0,0.0,0.0,2.1,3.4,3.4
2012,6,12,4,5.0,0.0,H,2.0,0.0,H,17.0,9.0,8.0,3.0,10.0,8.0,10.0,5.0,0.0,1.0,0.0,0.0,1.36,4.5,9.0
2012,6,28,5,2.0,2.0,D,0.0,2.0,A,7.0,14.0,2.0,6.0,10.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0,4.33,3.5,1.83
2012,6,9,6,0.0,2.0,A,0.0,1.0,A,13.0,9.0,3.0,5.0,19.0,28.0,9.0,3.0,0.0,2.0,0.0,0.0,2.3,3.4,3.0
2012,6,1,7,1.0,0.0,H,1.0,0.0,H,10.0,14.0,4.0,5.0,25.0,12.0,2.0,8.0,3.0,1.0,0.0,0.0,2.3,3.4,3.0
2012,6,13,23,2.0,1.0,H,0.0,0.0,D,8.0,12.0,4.0,5.0,17.0,17.0,6.0,6.0,1.0,3.0,0.0,1.0,1.75,3.75,4.5
2012,6,21,26,0.0,0.0,D,0.0,0.0,D,9.0,5.0,2.0,2.0,19.0,16.0,6.0,2.0,2.0,1.0,1.0,0.0,1.75,3.75,4.5
2012,6,2,27,2.0,0.0,H,0.0,0.0,D,13.0,7.0,7.0,1.0,15.0,14.0,7.0,2.0,1.0,1.0,0.0,0.0,1.44,4.33,7.0
2012,7,27,1,0.0,1.0,A,0.0,1.0,A,12.0,8.0,2.0,4.0,22.0,24.0,6.0,1.0,4.0,2.0,0.0,0.0,2.7,3.4,2.5
2012,7,6,2,2.0,2.0,D,1.0,1.0,D,10.0,13.0,2.0,6.0,14.0,19.0,4.0,7.0,2.0,3.0,0.0,0.0,2.4,3.5,2.75
2012,7,5,8,3.0,0.0,H,1.0,0.0,H,13.0,5.0,5.0,4.0,14.0,19.0,10.0,1.0,1.0,0.0,0.0,0.0,1.4,4.5,8.0
2012,7,23,9,3.0,0.0,H,1.0,0.0,H,18.0,11.0,7.0,4.0,17.0,17.0,3.0,9.0,3.0,3.0,0.0,0.0,2.1,3.5,3.3
2012,7,7,12,1.0,1.0,D,0.0,1.0,A,14.0,12.0,6.0,3.0,19.0,17.0,7.0,3.0,4.0,0.0,0.0,0.0,5.0,3.75,1.67
2012,7,4,13,2.0,0.0,H,2.0,0.0,H,6.0,12.0,3.0,3.0,18.0,19.0,1.0,7.0,4.0,0.0,0.0,0.0,2.25,3.5,3.0
2012,7,26,15,3.0,1.0,H,2.0,1.0,H,12.0,15.0,4.0,5.0,17.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0,2.9,3.5,2.3
2012,7,0,21,2.0,0.0,H,1.0,0.0,H,13.0,4.0,2.0,1.0,14.0,20.0,8.0,1.0,0.0,3.0,0.0,0.0,1.14,7.5,17.0
2012,7,3,28,1.0,0.0,H,0.0,0.0,D,13.0,7.0,3.0,4.0,22.0,13.0,2.0,2.0,4.0,2.0,0.0,1.0,1.83,3.5,4.33
2012,8,28,0,0.0,5.0,A,0.0,2.0,A,2.0,24.0,1.0,14.0,18.0,13.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,5.0,1.29
2012,8,2,3,2.0,2.0,D,1.0,0.0,H,14.0,10.0,8.0,3.0,8.0,15.0,5.0,3.0,4.0,3.0,0.0,0.0,1.67,3.8,5.0
2012,8,15,4,4.0,0.0,H,2.0,0.0,H,20.0,9.0,7.0,2.0,12.0,11.0,10.0,3.0,1.0,2.0,0.0,0.0,2.1,3.4,3.4
2012,8,12,5,1.0,2.0,A,0.0,1.0,A,8.0,7.0,4.0,4.0,18.0,14.0,4.0,5.0,2.0,3.0,0.0,0.0,1.62,4.0,5.0
2012,8,1,6,0.0,1.0,A,0.0,1.0,A,18.0,21.0,8.0,6.0,21.0,13.0,3.0,4.0,0.0,2.0,0.0,0.0,2.25,3.4,3.1
2012,8,13,7,3.0,1.0,H,2.0,1.0,H,15.0,14.0,7.0,4.0,18.0,17.0,6.0,8.0,2.0,4.0,0.0,0.0,2.1,3.5,3.3
2012,8,8,23,0.0,2.0,A,0.0,1.0,A,9.0,8.0,2.0,5.0,23.0,14.0,7.0,1.0,1.0,2.0,0.0,0.0,2.25,3.4,3.1
2012,8,9,26,0.0,0.0,D,0.0,0.0,D,8.0,10.0,2.0,4.0,24.0,22.0,4.0,2.0,4.0,3.0,0.0,0.0,2.0,3.5,3.6
2012,8,21,27,3.0,3.0,D,1.0,1.0,D,19.0,16.0,11.0,8.0,15.0,21.0,4.0,4.0,0.0,5.0,0.0,0.0,1.83,3.6,4.2
2012,9,26,1,0.0,2.0,A,0.0,1.0,A,19.0,10.0,2.0,4.0,10.0,19.0,13.0,3.0,1.0,3.0,0.0,0.0,2.38,3.4,2.88
2012,9,0,2,1.0,2.0,A,0.0,1.0,A,23.0,5.0,6.0,5.0,15.0,17.0,14.0,2.0,3.0,1.0,0.0,0.0,1.22,6.0,13.0
2012,9,7,4,2.0,3.0,A,0.0,0.0,D,5.0,14.0,3.0,9.0,17.0,15.0,4.0,7.0,2.0,1.0,0.0,0.0,1.91,3.6,3.8
2012,9,28,8,1.0,4.0,A,0.0,0.0,D,6.0,10.0,2.0,7.0,19.0,18.0,1.0,4.0,1.0,1.0,1.0,0.0,2.3,3.3,3.1
2012,9,5,9,1.0,0.0,H,0.0,0.0,D,17.0,10.0,8.0,2.0,12.0,15.0,4.0,3.0,0.0,3.0,0.0,0.0,1.3,5.5,9.0
2012,9,23,12,0.0,2.0,A,0.0,0.0,D,6.0,17.0,2.0,6.0,19.0,18.0,3.0,7.0,2.0,3.0,0.0,0.0,5.5,3.75,1.62
2012,9,6,13,2.0,1.0,H,1.0,0.0,H,14.0,13.0,4.0,7.0,17.0,18.0,10.0,5.0,2.0,3.0,0.0,0.0,2.1,3.5,3.3
2012,9,27,15,1.0,1.0,D,1.0,1.0,D,10.0,16.0,3.0,8.0,24.0,17.0,4.0,6.0,3.0,1.0,0.0,0.0,2.6,3.4,2.6
2012,9,3,21,3.0,0.0,H,1.0,0.0,H,11.0,7.0,5.0,2.0,12.0,19.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,3.5,3.6
2012,10,1,0,0.0,3.0,A,0.0,1.0,A,7.0,15.0,3.0,8.0,17.0,14.0,2.0,5.0,2.0,2.0,0.0,0.0,7.5,5.0,1.36
2012,10,15,3,2.0,1.0,H,1.0,0.0,H,17.0,13.0,4.0,4.0,11.0,14.0,5.0,4.0,1.0,3.0,0.0,0.0,2.0,3.5,3.6
2012,10,21,5,3.0,2.0,H,1.0,1.0,D,6.0,23.0,4.0,10.0,18.0,12.0,0.0,5.0,2.0,3.0,0.0,0.0,4.33,3.6,1.8
2012,10,12,6,0.0,0.0,D,0.0,0.0,D,20.0,12.0,7.0,3.0,9.0,19.0,9.0,2.0,0.0,4.0,0.0,0.0,1.33,5.0,9.0
2012,10,9,8,1.0,0.0,H,0.0,0.0,D,11.0,3.0,4.0,2.0,21.0,16.0,5.0,4.0,2.0,3.0,0.0,0.0,2.5,3.4,2.7
2012,10,4,23,1.0,1.0,D,0.0,0.0,D,14.0,13.0,4.0,3.0,12.0,12.0,4.0,6.0,1.0,0.0,0.0,0.0,2.25,3.25,3.2
2012,10,7,26,2.0,0.0,H,1.0,0.0,H,14.0,10.0,4.0,5.0,16.0,17.0,2.0,9.0,0.0,0.0,0.0,0.0,1.7,3.75,4.75
2012,10,13,27,1.0,1.0,D,1.0,0.0,H,7.0,12.0,4.0,8.0,15.0,26.0,3.0,7.0,2.0,2.0,0.0,0.0,1.6,4.0,5.25
2012,10,2,28,3.0,2.0,H,2.0,1.0,H,18.0,14.0,10.0,3.0,13.0,18.0,7.0,5.0,0.0,2.0,1.0,0.0,1.44,4.33,7.0
2012,11,23,1,0.0,0.0,D,0.0,0.0,D,16.0,9.0,3.0,4.0,19.0,20.0,9.0,3.0,2.0,3.0,0.0,1.0,2.0,3.5,3.6
2012,11,8,2,3.0,1.0,H,3.0,0.0,H,12.0,9.0,6.0,4.0,8.0,17.0,5.0,6.0,1.0,3.0,0.0,0.0,3.1,3.5,2.2
2012,11,27,4,2.0,4.0,A,2.0,1.0,H,11.0,10.0,3.0,7.0,15.0,13.0,4.0,4.0,2.0,0.0,2.0,0.0,2.6,3.25,2.7
2012,11,6,7,2.0,4.0,A,2.0,0.0,H,13.0,10.0,8.0,4.0,21.0,17.0,10.0,5.0,2.0,3.0,0.0,0.0,2.0,3.5,3.6
2012,11,3,9,2.0,1.0,H,2.0,1.0,H,12.0,10.0,2.0,3.0,17.0,21.0,3.0,6.0,5.0,5.0,0.0,0.0,1.8,3.5,4.5
2012,11,26,12,1.0,3.0,A,0.0,1.0,A,16.0,16.0,8.0,4.0,12.0,13.0,4.0,5.0,2.0,2.0,0.0,0.0,6.5,4.1,1.5
2012,11,0,13,2.0,0.0,H,1.0,0.0,H,19.0,13.0,12.0,2.0,11.0,12.0,8.0,4.0,0.0,3.0,0.0,0.0,1.17,7.0,16.0
2012,11,5,15,2.0,1.0,H,0.0,1.0,A,5.0,9.0,4.0,3.0,18.0,15.0,2.0,7.0,1.0,1.0,0.0,0.0,1.44,4.5,7.0
2012,11,28,21,1.0,1.0,D,1.0,1.0,D,11.0,4.0,3.0,1.0,17.0,18.0,6.0,1.0,1.0,1.0,0.0,1.0,2.75,3.3,2.5
2012,12,9,0,1.0,1.0,D,0.0,1.0,A,7.0,7.0,2.0,4.0,13.0,25.0,7.0,8.0,3.0,2.0,1.0,0.0,10.0,5.5,1.29
2012,12,1,3,1.0,0.0,H,0.0,0.0,D,10.0,14.0,4.0,3.0,20.0,11.0,8.0,7.0,2.0,1.0,0.0,0.0,2.4,3.4,2.8
2012,12,2,5,2.0,0.0,H,1.0,0.0,H,18.0,8.0,7.0,3.0,6.0,13.0,3.0,1.0,1.0,2.0,0.0,1.0,2.63,3.5,2.5
2012,12,4,6,1.0,2.0,A,1.0,1.0,D,12.0,13.0,5.0,6.0,17.0,16.0,9.0,2.0,3.0,4.0,0.0,0.0,2.38,3.4,2.88
2012,12,21,8,1.0,3.0,A,0.0,2.0,A,25.0,8.0,7.0,4.0,12.0,14.0,10.0,0.0,2.0,1.0,0.0,0.0,2.25,3.4,3.1
2012,12,7,23,1.0,2.0,A,1.0,1.0,D,15.0,21.0,5.0,8.0,12.0,15.0,11.0,6.0,2.0,1.0,0.0,0.0,2.1,3.4,3.4
2012,12,13,26,4.0,2.0,H,2.0,1.0,H,19.0,7.0,4.0,2.0,16.0,19.0,6.0,6.0,1.0,3.0,0.0,0.0,1.73,3.75,4.5
2012,12,12,27,3.0,1.0,H,3.0,1.0,H,15.0,5.0,6.0,2.0,7.0,10.0,3.0,1.0,2.0,2.0,0.0,0.0,1.17,7.0,15.0
2012,12,15,28,2.0,1.0,H,0.0,1.0,A,22.0,4.0,6.0,3.0,21.0,15.0,10.0,1.0,3.0,3.0,1.0,0.0,1.53,4.1,6.0
2012,13,28,1,2.0,0.0,H,1.0,0.0,H,11.0,13.0,3.0,4.0,18.0,13.0,3.0,8.0,2.0,3.0,0.0,0.0,3.0,3.25,2.38
2012,13,21,2,1.0,2.0,A,0.0,2.0,A,24.0,8.0,5.0,4.0,12.0,18.0,4.0,1.0,1.0,2.0,0.0,0.0,3.1,3.4,2.25
2012,13,26,4,1.0,1.0,D,1.0,0.0,H,13.0,9.0,1.0,3.0,19.0,10.0,3.0,1.0,1.0,2.0,0.0,0.0,2.38,3.25,3.0
2012,13,23,6,3.0,0.0,H,1.0,0.0,H,26.0,10.0,11.0,2.0,12.0,19.0,10.0,3.0,2.0,3.0,0.0,0.0,2.2,3.5,3.1
2012,13,0,7,5.0,0.0,H,3.0,0.0,H,19.0,8.0,14.0,5.0,14.0,16.0,5.0,2.0,2.0,3.0,0.0,0.0,1.17,7.0,15.0
2012,13,27,9,0.0,0.0,D,0.0,0.0,D,5.0,3.0,1.0,0.0,23.0,20.0,6.0,1.0,2.0,2.0,1.0,1.0,2.5,3.3,2.75
2012,13,3,12,1.0,2.0,A,1.0,2.0,A,10.0,12.0,3.0,5.0,19.0,8.0,4.0,2.0,4.0,0.0,0.0,0.0,5.5,3.75,1.62
2012,13,5,13,1.0,1.0,D,1.0,1.0,D,18.0,11.0,4.0,2.0,12.0,13.0,9.0,1.0,1.0,1.0,0.0,1.0,1.5,4.33,6.0
2012,13,8,15,1.0,1.0,D,0.0,1.0,A,14.0,12.0,5.0,2.0,17.0,16.0,5.0,7.0,2.0,2.0,0.0,1.0,2.25,3.4,3.1
