,Season,Gameday,KID,GradeAvg
1732,2007,29,24,4.0
1733,2007,29,8,3.90909090909
1734,2007,29,2,2.45454545455
1735,2007,29,78,5.0
1736,2007,29,32,3.77272727273
1737,2007,29,14,3.77272727273
1738,2007,29,10,3.27272727273
1739,2007,29,9,4.13636363636
1740,2007,29,11,2.59090909091
1741,2007,29,81,4.63636363636
1742,2007,29,17,4.77272727273
1743,2007,29,58,2.90909090909
1744,2007,29,1,4.31818181818
1745,2007,29,6,3.5
1746,2007,30,32,3.54545454545
1747,2007,30,17,3.36363636364
1748,2007,30,12,4.31818181818
1749,2007,30,2,3.36363636364
1750,2007,30,6,3.72727272727
1751,2007,30,4,3.54545454545
1752,2007,30,58,3.54545454545
1753,2007,30,29,3.90909090909
1754,2007,30,81,3.40909090909
1755,2007,30,10,4.04545454545
1756,2007,30,78,3.86363636364
1757,2007,30,3,4.13636363636
1758,2007,30,8,3.90909090909
1759,2007,30,1,3.36363636364
1760,2007,30,14,3.0
1761,2007,30,11,3.86363636364
1762,2007,30,9,3.81818181818
1763,2007,30,24,3.40909090909
1764,2007,31,17,4.0
1765,2007,31,81,3.72727272727
1766,2007,31,3,4.81818181818
1767,2007,31,12,2.68181818182
1768,2007,31,10,3.68181818182
1769,2007,31,8,3.81818181818
1770,2007,31,2,3.5
1771,2007,31,58,3.54545454545
1772,2007,31,4,3.13636363636
1773,2007,31,78,4.09090909091
1774,2007,31,11,2.59090909091
1775,2007,31,32,5.0
1776,2007,31,29,3.59090909091
1777,2007,31,6,3.90909090909
1778,2007,31,24,3.22727272727
1779,2007,31,14,4.13636363636
1780,2007,31,1,3.72727272727
1781,2007,31,9,3.72727272727
1782,2007,32,17,2.90909090909
1783,2007,32,11,3.72727272727
1784,2007,32,8,3.68181818182
1785,2007,32,2,2.63636363636
1786,2007,32,6,3.27272727273
1787,2007,32,78,3.36363636364
1788,2007,32,58,3.0
1789,2007,32,3,4.63636363636
1790,2007,32,12,3.45454545455
1791,2007,32,4,3.22727272727
1792,2007,32,9,4.36363636364
1793,2007,32,29,3.5
1794,2007,32,14,2.63636363636
1795,2007,32,10,4.31818181818
1796,2007,32,32,3.63636363636
1797,2007,32,24,3.31818181818
1798,2007,32,81,2.77272727273
1799,2007,32,1,4.31818181818
1800,2007,33,24,2.63636363636
1801,2007,33,11,4.95454545455
1802,2007,33,1,4.22727272727
1803,2007,33,14,3.31818181818
1804,2007,33,3,4.5
1805,2007,33,9,3.5
1806,2007,33,29,3.59090909091
1807,2007,33,81,4.04545454545
1808,2007,33,78,3.45454545455
1809,2007,33,12,4.59090909091
1810,2007,33,6,4.40909090909
1811,2007,33,8,3.04545454545
1812,2007,33,10,3.54545454545
1813,2007,33,17,3.95454545455
1814,2007,33,4,2.63636363636
1815,2007,33,58,4.95454545455
1816,2007,33,2,3.86363636364
1817,2007,33,32,3.95454545455
1818,2007,34,81,3.86363636364
1819,2007,34,2,3.18181818182
1820,2007,34,9,3.63636363636
1821,2007,34,4,3.45454545455
1822,2007,34,14,2.0
1823,2007,34,29,5.13636363636
1824,2007,34,11,4.40909090909
1825,2007,34,10,3.40909090909
1826,2007,34,58,3.22727272727
1827,2007,34,78,4.63636363636
1828,2007,34,17,3.72727272727
1829,2007,34,24,3.22727272727
1830,2007,34,12,2.45454545455
1831,2007,34,6,5.5
1832,2007,34,8,3.40909090909
1833,2007,34,3,3.18181818182
1834,2007,34,32,2.63636363636
1835,2007,34,1,4.04545454545
1836,2008,1,14,3.81818181818
1837,2008,1,12,3.5
1838,2008,1,2,2.81818181818
1839,2008,1,58,4.63636363636
1840,2008,1,24,3.45454545455
1841,2008,1,16,4.09090909091
1842,2008,1,9,3.90909090909
1843,2008,1,17,3.27272727273
1844,2008,1,6,3.13636363636
1845,2008,1,8,4.54545454545
1846,2008,1,78,4.68181818182
1847,2008,1,3209,3.0
1848,2008,1,10,3.5
1849,2008,1,4,4.0
1850,2008,1,32,3.86363636364
1851,2008,1,29,3.09090909091
1852,2008,1,15,4.27272727273
1853,2008,1,11,2.90909090909
1854,2008,2,58,4.31818181818
1855,2008,2,78,4.22727272727
1856,2008,2,4,3.27272727273
1857,2008,2,2,3.40909090909
1858,2008,2,12,4.0
1859,2008,2,6,3.59090909091
1860,2008,2,11,4.31818181818
1861,2008,2,9,3.0
1862,2008,2,29,3.59090909091
1863,2008,2,10,3.95454545455
1864,2008,2,17,3.54545454545
1865,2008,2,14,3.90909090909
1866,2008,2,3209,2.72727272727
1867,2008,2,15,4.5
1868,2008,2,8,3.45454545455
1869,2008,2,24,3.54545454545
1870,2008,2,16,3.72727272727
1871,2008,2,32,4.18181818182
1872,2008,3,6,4.27272727273
1873,2008,3,16,3.54545454545
1874,2008,3,2,3.36363636364
1875,2008,3,8,4.09090909091
1876,2008,3,24,3.36363636364
1877,2008,3,32,3.31818181818
1878,2008,3,9,3.04545454545
1879,2008,3,3209,3.95454545455
1880,2008,3,78,4.09090909091
1881,2008,3,17,3.45454545455
1882,2008,3,10,3.86363636364
1883,2008,3,12,3.54545454545
1884,2008,3,15,2.31818181818
1885,2008,3,4,5.0
1886,2008,3,14,2.68181818182
1887,2008,3,29,4.63636363636
1888,2008,3,11,3.54545454545
1889,2008,3,58,4.09090909091
1890,2008,4,4,3.40909090909
1891,2008,4,78,4.18181818182
1892,2008,4,12,3.09090909091
1893,2008,4,9,3.36363636364
1894,2008,4,29,3.54545454545
1895,2008,4,24,3.63636363636
1896,2008,4,17,4.0
1897,2008,4,2,3.81818181818
1898,2008,4,3209,3.13636363636
1899,2008,4,11,3.5
1900,2008,4,16,4.18181818182
1901,2008,4,14,3.18181818182
1902,2008,4,58,2.77272727273
1903,2008,4,15,3.90909090909
1904,2008,4,8,3.04545454545
1905,2008,4,10,4.36363636364
1906,2008,4,32,4.36363636364
1907,2008,4,6,4.27272727273
1908,2008,5,9,2.13636363636
1909,2008,5,58,5.18181818182
1910,2008,5,14,5.40909090909
1911,2008,5,4,2.77272727273
1912,2008,5,2,3.68181818182
1913,2008,5,32,4.18181818182
1914,2008,5,78,4.13636363636
1915,2008,5,8,3.81818181818
1916,2008,5,10,3.68181818182
1917,2008,5,16,4.31818181818
1918,2008,5,15,4.09090909091
1919,2008,5,29,3.45454545455
1920,2008,5,24,2.81818181818
1921,2008,5,12,5.0
1922,2008,5,11,3.31818181818
1923,2008,5,6,3.27272727273
1924,2008,5,3209,2.22727272727
1925,2008,5,17,4.90909090909
1926,2008,6,16,2.86363636364
1927,2008,6,2,4.5
1928,2008,6,4,3.27272727273
1929,2008,6,3209,3.54545454545
1930,2008,6,12,3.68181818182
1931,2008,6,15,4.36363636364
1932,2008,6,58,3.40909090909
1933,2008,6,14,3.86363636364
1934,2008,6,29,4.45454545455
1935,2008,6,78,3.04545454545
1936,2008,6,8,3.95454545455
1937,2008,6,9,2.95454545455
1938,2008,6,17,3.04545454545
1939,2008,6,11,4.36363636364
1940,2008,6,32,3.86363636364
1941,2008,6,10,3.45454545455
1942,2008,6,6,3.68181818182
1943,2008,6,24,3.68181818182
1944,2008,7,10,4.5
1945,2008,7,6,3.27272727273
1946,2008,7,14,3.86363636364
1947,2008,7,8,3.13636363636
1948,2008,7,11,2.54545454545
1949,2008,7,4,4.77272727273
1950,2008,7,9,3.54545454545
1951,2008,7,29,3.68181818182
1952,2008,7,15,4.22727272727
1953,2008,7,16,3.18181818182
1954,2008,7,3209,3.18181818182
1955,2008,7,32,3.68181818182
1956,2008,7,2,3.63636363636
1957,2008,7,24,3.45454545455
1958,2008,7,17,3.59090909091
1959,2008,7,58,3.59090909091
1960,2008,7,78,4.13636363636
1961,2008,7,12,3.63636363636
1962,2008,8,8,3.77272727273
1963,2008,8,15,3.59090909091
1964,2008,8,4,3.90909090909
1965,2008,8,17,3.40909090909
1966,2008,8,24,2.72727272727
1967,2008,8,10,4.72727272727
1968,2008,8,58,4.5
1969,2008,8,3209,2.86363636364
1970,2008,8,32,4.68181818182
1971,2008,8,9,3.13636363636
1972,2008,8,29,3.18181818182
1973,2008,8,11,3.27272727273
1974,2008,8,6,3.5
1975,2008,8,14,3.27272727273
1976,2008,8,16,2.95454545455
1977,2008,8,78,4.72727272727
1978,2008,8,12,3.27272727273
1979,2008,8,2,3.54545454545
1980,2008,9,9,3.36363636364
1981,2008,9,16,3.72727272727
1982,2008,9,14,3.63636363636
1983,2008,9,24,4.0
1984,2008,9,2,3.45454545455
1985,2008,9,10,3.27272727273
1986,2008,9,58,3.40909090909
1987,2008,9,4,3.54545454545
1988,2008,9,78,3.95454545455
1989,2008,9,32,3.36363636364
1990,2008,9,15,3.54545454545
1991,2008,9,6,3.63636363636
1992,2008,9,11,3.77272727273
1993,2008,9,8,4.0
1994,2008,9,17,4.04545454545
1995,2008,9,29,3.59090909091
1996,2008,9,3209,2.54545454545
1997,2008,9,12,5.04545454545
1998,2008,10,4,3.77272727273
1999,2008,10,9,2.77272727273
2000,2008,10,24,3.18181818182
2001,2008,10,15,4.59090909091
2002,2008,10,6,4.68181818182
2003,2008,10,2,2.86363636364
2004,2008,10,10,4.09090909091
2005,2008,10,78,3.77272727273
2006,2008,10,12,3.13636363636
2007,2008,10,11,3.40909090909
2008,2008,10,32,3.72727272727
2009,2008,10,14,3.54545454545
2010,2008,10,29,3.45454545455
2011,2008,10,58,4.27272727273
2012,2008,10,8,3.90909090909
2013,2008,10,3209,3.45454545455
2014,2008,10,16,4.0
2015,2008,10,17,3.0
2016,2008,11,9,2.54545454545
2017,2008,11,24,4.5
2018,2008,11,14,3.04545454545
2019,2008,11,10,4.22727272727
2020,2008,11,4,2.54545454545
2021,2008,11,29,4.86363636364
2022,2008,11,11,4.13636363636
2023,2008,11,16,3.59090909091
2024,2008,11,58,2.63636363636
2025,2008,11,12,4.59090909091
2026,2008,11,78,4.13636363636
2027,2008,11,2,3.59090909091
2028,2008,11,3209,2.5
2029,2008,11,6,4.36363636364
2030,2008,11,17,3.59090909091
2031,2008,11,8,3.72727272727
2032,2008,11,15,4.18181818182
2033,2008,11,32,3.27272727273
2034,2008,12,16,3.59090909091
2035,2008,12,58,3.86363636364
2036,2008,12,12,3.13636363636
2037,2008,12,17,3.68181818182
2038,2008,12,24,3.27272727273
2039,2008,12,78,4.36363636364
2040,2008,12,6,3.72727272727
2041,2008,12,9,3.77272727273
2042,2008,12,8,3.5
2043,2008,12,4,3.40909090909
2044,2008,12,10,3.86363636364
2045,2008,12,15,3.45454545455
2046,2008,12,2,3.63636363636
2047,2008,12,14,3.95454545455
2048,2008,12,32,3.18181818182
2049,2008,12,11,3.40909090909
2050,2008,12,29,3.22727272727
2051,2008,12,3209,3.63636363636
2052,2008,13,58,4.54545454545
2053,2008,13,8,3.86363636364
2054,2008,13,11,4.09090909091
2055,2008,13,10,3.95454545455
2056,2008,13,9,2.77272727273
2057,2008,13,2,4.09090909091
2058,2008,13,29,3.31818181818
2059,2008,13,12,3.72727272727
2060,2008,13,17,2.68181818182
2061,2008,13,32,4.36363636364
2062,2008,13,78,3.86363636364
2063,2008,13,6,4.40909090909
2064,2008,13,15,3.45454545455
2065,2008,13,14,3.68181818182
2066,2008,13,3209,3.13636363636
2067,2008,13,24,3.54545454545
2068,2008,13,4,3.27272727273
2069,2008,13,16,3.72727272727
2070,2008,14,6,4.40909090909
2071,2008,14,17,3.09090909091
2072,2008,14,14,2.36363636364
2073,2008,14,78,5.31818181818
2074,2008,14,2,3.04545454545
2075,2008,14,15,4.09090909091
2076,2008,14,24,3.22727272727
2077,2008,14,11,4.59090909091
2078,2008,14,32,3.09090909091
2079,2008,14,58,4.5
2080,2008,14,8,4.22727272727
2081,2008,14,29,3.18181818182
2082,2008,14,10,3.27272727273
2083,2008,14,9,3.81818181818
2084,2008,14,16,4.18181818182
2085,2008,14,3209,2.77272727273
2086,2008,14,12,3.59090909091
2087,2008,14,4,3.27272727273
2088,2008,15,29,3.45454545455
2089,2008,15,16,3.77272727273
2090,2008,15,4,2.59090909091
2091,2008,15,32,4.90909090909
2092,2008,15,9,4.40909090909
2093,2008,15,14,2.90909090909
2094,2008,15,58,3.45454545455
2095,2008,15,6,3.95454545455
2096,2008,15,15,5.04545454545
2097,2008,15,78,3.04545454545
2098,2008,15,3209,2.77272727273
2099,2008,15,10,4.22727272727
2100,2008,15,11,3.31818181818
2101,2008,15,2,3.77272727273
2102,2008,15,8,3.63636363636
2103,2008,15,12,3.86363636364
2104,2008,15,17,3.77272727273
2105,2008,15,24,3.36363636364
2106,2008,16,14,2.90909090909
2107,2008,16,3209,2.86363636364
2108,2008,16,2,3.5
2109,2008,16,29,4.27272727273
2110,2008,16,32,3.36363636364
2111,2008,16,8,4.5
2112,2008,16,6,3.13636363636
2113,2008,16,4,4.27272727273
2114,2008,16,78,4.36363636364
2115,2008,16,11,3.22727272727
2116,2008,16,10,3.09090909091
2117,2008,16,17,3.72727272727
2118,2008,16,15,3.95454545455
2119,2008,16,9,3.0
2120,2008,16,24,3.22727272727
2121,2008,16,58,3.72727272727
2122,2008,16,16,4.40909090909
2123,2008,16,12,2.95454545455
2124,2008,17,17,3.59090909091
2125,2008,17,15,4.27272727273
2126,2008,17,4,3.54545454545
2127,2008,17,24,3.90909090909
2128,2008,17,12,3.5
2129,2008,17,32,3.90909090909
2130,2008,17,11,3.22727272727
2131,2008,17,14,3.31818181818
2132,2008,17,9,4.0
2133,2008,17,78,3.72727272727
2134,2008,17,58,4.04545454545
2135,2008,17,10,3.63636363636
2136,2008,17,29,3.04545454545
2137,2008,17,6,4.40909090909
2138,2008,17,8,3.90909090909
2139,2008,17,16,3.72727272727
2140,2008,17,3209,3.63636363636
2141,2008,17,2,3.40909090909
2142,2008,18,12,2.63636363636
2143,2008,18,14,3.54545454545
2144,2008,18,58,3.5
2145,2008,18,2,3.54545454545
2146,2008,18,16,3.54545454545
2147,2008,18,24,3.90909090909
2148,2008,18,17,3.77272727273
2149,2008,18,9,3.18181818182
2150,2008,18,29,3.13636363636
2151,2008,18,32,3.90909090909
2152,2008,18,3209,3.04545454545
2153,2008,18,78,3.72727272727
2154,2008,18,11,4.0
2155,2008,18,15,4.27272727273
2156,2008,18,8,3.59090909091
2157,2008,18,6,4.09090909091
2158,2008,18,4,3.59090909091
2159,2008,18,10,3.13636363636
2160,2008,19,10,3.5
2161,2008,19,29,3.68181818182
2162,2008,19,2,4.0
2163,2008,19,4,3.81818181818
2164,2008,19,6,3.40909090909
2165,2008,19,12,3.81818181818
2166,2008,19,9,4.09090909091
2167,2008,19,11,3.13636363636
2168,2008,19,24,3.31818181818
2169,2008,19,8,3.81818181818
2170,2008,19,15,3.27272727273
2171,2008,19,3209,3.86363636364
2172,2008,19,32,3.59090909091
2173,2008,19,16,3.22727272727
2174,2008,19,78,2.95454545455
2175,2008,19,58,4.68181818182
2176,2008,19,14,3.27272727273
2177,2008,19,17,3.90909090909
2178,2008,20,3209,4.22727272727
2179,2008,20,9,2.27272727273
2180,2008,20,29,2.63636363636
2181,2008,20,14,3.90909090909
2182,2008,20,8,3.40909090909
2183,2008,20,2,3.90909090909
2184,2008,20,32,4.13636363636
2185,2008,20,24,3.04545454545
2186,2008,20,58,3.68181818182
2187,2008,20,11,3.63636363636
2188,2008,20,16,3.68181818182
2189,2008,20,6,3.77272727273
2190,2008,20,4,3.40909090909
2191,2008,20,15,3.95454545455
2192,2008,20,17,3.86363636364
2193,2008,20,78,3.68181818182
2194,2008,20,12,3.04545454545
2195,2008,20,10,4.0
2196,2008,21,2,3.36363636364
2197,2008,21,17,4.09090909091
2198,2008,21,78,3.18181818182
2199,2008,21,4,4.40909090909
2200,2008,21,15,3.77272727273
2201,2008,21,58,3.95454545455
2202,2008,21,6,4.0
2203,2008,21,32,3.95454545455
2204,2008,21,24,3.31818181818
2205,2008,21,29,3.59090909091
2206,2008,21,10,3.77272727273
2207,2008,21,8,3.5
2208,2008,21,11,3.54545454545
2209,2008,21,3209,3.27272727273
2210,2008,21,14,4.63636363636
2211,2008,21,16,2.59090909091
2212,2008,21,9,3.27272727273
2213,2008,21,12,3.27272727273
2214,2008,22,16,3.40909090909
2215,2008,22,10,3.81818181818
2216,2008,22,32,4.13636363636
2217,2008,22,2,3.86363636364
2218,2008,22,58,2.86363636364
2219,2008,22,9,4.09090909091
2220,2008,22,8,3.27272727273
2221,2008,22,78,3.22727272727
2222,2008,22,29,3.13636363636
2223,2008,22,15,4.13636363636
2224,2008,22,17,3.0
2225,2008,22,3209,3.36363636364
2226,2008,22,4,2.95
2227,2008,22,14,3.31818181818
2228,2008,22,12,4.04545454545
2229,2008,22,24,2.40909090909
2230,2008,22,6,4.13636363636
2231,2008,22,11,3.31818181818
2232,2008,23,2,3.59090909091
2233,2008,23,16,4.27272727273
2234,2008,23,3209,3.27272727273
2235,2008,23,4,3.5
2236,2008,23,15,2.63636363636
2237,2008,23,12,4.54545454545
2238,2008,23,14,2.86363636364
2239,2008,23,58,4.81818181818
2240,2008,23,78,4.0
2241,2008,23,29,3.09090909091
2242,2008,23,24,3.68181818182
2243,2008,23,6,3.45454545455
2244,2008,23,11,3.5
2245,2008,23,17,4.0
2246,2008,23,10,4.09090909091
2247,2008,23,32,3.86363636364
2248,2008,23,9,3.68181818182
2249,2008,23,8,3.77272727273
2250,2008,24,24,3.09090909091
2251,2008,24,2,3.86363636364
2252,2008,24,8,4.31818181818
2253,2008,24,14,3.22727272727
2254,2008,24,29,2.90909090909
2255,2008,24,9,4.18181818182
2256,2008,24,58,3.95454545455
2257,2008,24,17,3.81818181818
2258,2008,24,6,4.36363636364
2259,2008,24,10,3.90909090909
2260,2008,24,16,4.27272727273
2261,2008,24,15,2.68181818182
2262,2008,24,32,3.63636363636
2263,2008,24,3209,3.54545454545
2264,2008,24,4,2.59090909091
2265,2008,24,11,4.40909090909
2266,2008,24,12,3.36363636364
2267,2008,24,78,4.40909090909
2268,2008,25,15,4.22727272727
2269,2008,25,8,3.68181818182
2270,2008,25,17,3.22727272727
2271,2008,25,4,4.04545454545
2272,2008,25,10,3.72727272727
2273,2008,25,24,3.09090909091
2274,2008,25,3209,3.54545454545
2275,2008,25,58,3.40909090909
2276,2008,25,9,4.45454545455
2277,2008,25,32,3.54545454545
2278,2008,25,11,2.72727272727
2279,2008,25,29,3.86363636364
2280,2008,25,14,3.72727272727
2281,2008,25,6,4.22727272727
2282,2008,25,78,4.18181818182
2283,2008,25,16,3.54545454545
2284,2008,25,2,4.22727272727
2285,2008,25,12,3.09090909091
2286,2008,26,10,4.22727272727
2287,2008,26,2,3.18181818182
2288,2008,26,24,2.31818181818
2289,2008,26,14,4.59090909091
2290,2008,26,8,3.81818181818
2291,2008,26,11,3.40909090909
2292,2008,26,29,3.72727272727
2293,2008,26,17,2.95454545455
2294,2008,26,32,3.59090909091
2295,2008,26,78,4.40909090909
2296,2008,26,12,3.18181818182
2297,2008,26,3209,3.86363636364
2298,2008,26,16,4.09090909091
2299,2008,26,9,3.40909090909
2300,2008,26,4,3.18181818182
2301,2008,26,58,3.63636363636
2302,2008,26,6,3.90909090909
2303,2008,26,15,3.86363636364
2304,2008,27,15,3.59090909091
2305,2008,27,24,3.13636363636
2306,2008,27,14,2.81818181818
2307,2008,27,32,5.31818181818
2308,2008,27,58,3.22727272727
2309,2008,27,29,3.77272727273
2310,2008,27,2,3.63636363636
2311,2008,27,6,4.18181818182
2312,2008,27,3209,4.59090909091
2313,2008,27,8,2.95454545455
2314,2008,27,78,3.27272727273
2315,2008,27,10,4.04545454545
2316,2008,27,17,3.18181818182
2317,2008,27,16,3.95454545455
2318,2008,27,9,3.59090909091
2319,2008,27,4,3.31818181818
2320,2008,27,11,3.18181818182
2321,2008,27,12,3.27272727273
2322,2008,28,2,2.77272727273
2323,2008,28,78,5.59090909091
2324,2008,28,10,3.72727272727
2325,2008,28,14,3.13636363636
2326,2008,28,16,4.68181818182
2327,2008,28,11,3.09090909091
2328,2008,28,24,3.31818181818
2329,2008,28,9,3.27272727273
2330,2008,28,8,3.86363636364
2331,2008,28,17,2.81818181818
2332,2008,28,32,2.86363636364
2333,2008,28,15,4.59090909091
2334,2008,28,6,3.40909090909
2335,2008,28,3209,3.40909090909
2336,2008,28,29,3.63636363636
2337,2008,28,4,3.59090909091
2338,2008,28,12,3.27272727273
2339,2008,28,58,3.77272727273
2340,2008,29,3209,3.63636363636
2341,2008,29,29,3.22727272727
2342,2008,29,14,4.18181818182
2343,2008,29,2,3.59090909091
2344,2008,29,17,3.13636363636
2345,2008,29,12,4.22727272727
2346,2008,29,11,3.22727272727
2347,2008,29,32,3.81818181818
2348,2008,29,9,4.54545454545
2349,2008,29,6,3.45454545455
2350,2008,29,4,3.54545454545
2351,2008,29,8,3.90909090909
2352,2008,29,58,3.54545454545
2353,2008,29,16,4.13636363636
2354,2008,29,78,3.18181818182
2355,2008,29,24,4.22727272727
2356,2008,29,15,3.63636363636
2357,2008,29,10,4.04545454545
2358,2008,30,8,4.04545454545
2359,2008,30,58,2.86363636364
2360,2008,30,10,3.40909090909
2361,2008,30,11,3.45454545455
2362,2008,30,2,4.27272727273
2363,2008,30,9,2.68181818182
2364,2008,30,32,3.81818181818
2365,2008,30,17,3.22727272727
2366,2008,30,6,3.90909090909
2367,2008,30,78,3.86363636364
2368,2008,30,14,3.36363636364
2369,2008,30,15,3.95454545455
2370,2008,30,24,2.86363636364
2371,2008,30,3209,4.04545454545
2372,2008,30,16,3.54545454545
2373,2008,30,4,3.86363636364
2374,2008,30,12,3.54545454545
2375,2008,30,29,3.36363636364
2376,2008,31,9,3.90909090909
2377,2008,31,10,3.54545454545
2378,2008,31,78,4.22727272727
2379,2008,31,14,3.13636363636
2380,2008,31,11,2.5
2381,2008,31,24,4.27272727273
2382,2008,31,58,4.13636363636
2383,2008,31,32,3.27272727273
2384,2008,31,17,2.81818181818
2385,2008,31,6,4.68181818182
2386,2008,31,29,2.72727272727
2387,2008,31,8,4.31818181818
2388,2008,31,3209,3.68181818182
2389,2008,31,16,4.5
2390,2008,31,15,4.0
2391,2008,31,2,3.86363636364
2392,2008,31,4,2.59090909091
2393,2008,31,12,4.54545454545
2394,2008,32,14,2.95454545455
2395,2008,32,9,4.45454545455
2396,2008,32,6,3.86363636364
2397,2008,32,58,3.77272727273
2398,2008,32,16,4.0
2399,2008,32,29,3.27272727273
2400,2008,32,24,2.54545454545
2401,2008,32,17,3.54545454545
2402,2008,32,32,4.77272727273
2403,2008,32,4,2.81818181818
2404,2008,32,2,3.63636363636
2405,2008,32,11,3.59090909091
2406,2008,32,12,3.22727272727
2407,2008,32,8,4.40909090909
2408,2008,32,78,4.22727272727
2409,2008,32,15,3.72727272727
2410,2008,32,10,3.95454545455
2411,2008,32,3209,3.5
2412,2008,33,3209,3.27272727273
2413,2008,33,14,3.45454545455
2414,2008,33,29,3.72727272727
2415,2008,33,2,3.95454545455
2416,2008,33,58,4.90909090909
2417,2008,33,24,2.5
2418,2008,33,8,3.09090909091
2419,2008,33,32,4.40909090909
2420,2008,33,4,4.31818181818
2421,2008,33,6,2.86363636364
2422,2008,33,11,3.5
2423,2008,33,78,3.95454545455
2424,2008,33,17,2.86363636364
2425,2008,33,10,4.90909090909
2426,2008,33,9,2.5
2427,2008,33,15,4.81818181818
2428,2008,33,12,4.86363636364
2429,2008,33,16,3.36363636364
2430,2008,34,24,2.5
2431,2008,34,4,4.72727272727
2432,2008,34,32,3.90909090909
2433,2008,34,12,3.45454545455
2434,2008,34,14,3.04545454545
2435,2008,34,11,3.54545454545
2436,2008,34,78,2.54545454545
2437,2008,34,9,4.5
2438,2008,34,10,4.09090909091
2439,2008,34,58,3.90909090909
2440,2008,34,6,2.68181818182
2441,2008,34,29,4.81818181818
2442,2008,34,16,3.59090909091
2443,2008,34,8,3.86363636364
2444,2008,34,15,3.54545454545
2445,2008,34,17,3.81818181818
2446,2008,34,2,3.90909090909
2447,2008,34,3209,3.45454545455
2448,2009,1,24,2.95454545455
2449,2009,1,11,3.68181818182
2450,2009,1,17,3.04545454545
2451,2009,1,16,3.90909090909
2452,2009,1,81,3.81818181818
2453,2009,1,2,3.36363636364
2454,2009,1,4,3.72727272727
2455,2009,1,32,3.18181818182
2456,2009,1,29,3.81818181818
2457,2009,1,58,4.04545454545
2458,2009,1,30,3.31818181818
2459,2009,1,9,3.40909090909
2460,2009,1,3209,3.09090909091
2461,2009,1,14,3.22727272727
2462,2009,1,8,3.40909090909
2463,2009,1,15,3.22727272727
2464,2009,1,7,3.18181818182
2465,2009,1,12,4.09090909091
2466,2009,2,14,3.95454545455
2467,2009,2,4,3.59090909091
2468,2009,2,11,3.54545454545
2469,2009,2,7,3.72727272727
2470,2009,2,12,2.90909090909
2471,2009,2,17,4.5
2472,2009,2,9,2.81818181818
2473,2009,2,3209,3.77272727273
2474,2009,2,58,3.72727272727
2475,2009,2,30,3.86363636364
2476,2009,2,32,3.45454545455
2477,2009,2,81,3.68181818182
2478,2009,2,16,3.40909090909
2479,2009,2,24,3.18181818182
2480,2009,2,15,3.22727272727
2481,2009,2,29,3.59090909091
2482,2009,2,2,2.77272727273
2483,2009,2,8,4.31818181818
2484,2009,3,3209,3.13636363636
2485,2009,3,2,3.68181818182
2486,2009,3,17,3.36363636364
2487,2009,3,11,3.36363636364
2488,2009,3,16,3.68181818182
2489,2009,3,32,3.72727272727
2490,2009,3,7,4.09090909091
2491,2009,3,9,2.86363636364
2492,2009,3,30,2.63636363636
2493,2009,3,14,5.0
2494,2009,3,81,4.31818181818
2495,2009,3,58,3.0
2496,2009,3,8,2.95454545455
2497,2009,3,29,3.86363636364
2498,2009,3,24,4.09090909091
2499,2009,3,12,2.72727272727
2500,2009,3,4,2.72727272727
2501,2009,3,15,4.22727272727
2502,2009,4,15,3.18181818182
2503,2009,4,30,3.77272727273
2504,2009,4,11,4.04545454545
2505,2009,4,81,3.40909090909
2506,2009,4,2,4.40909090909
2507,2009,4,7,3.40909090909
2508,2009,4,9,2.90909090909
2509,2009,4,8,4.04545454545
2510,2009,4,58,3.63636363636
2511,2009,4,3209,3.36363636364
2512,2009,4,32,3.54545454545
2513,2009,4,17,4.04545454545
2514,2009,4,14,2.86363636364
2515,2009,4,24,3.86363636364
2516,2009,4,29,3.90909090909
2517,2009,4,4,3.04545454545
2518,2009,4,12,3.09090909091
2519,2009,4,16,4.22727272727
2520,2009,5,24,4.09090909091
2521,2009,5,9,3.09090909091
2522,2009,5,17,4.18181818182
2523,2009,5,14,3.09090909091
2524,2009,5,3209,2.68181818182
2525,2009,5,8,4.59090909091
2526,2009,5,7,3.86363636364
2527,2009,5,32,3.18181818182
2528,2009,5,30,3.54545454545
2529,2009,5,29,3.95454545455
2530,2009,5,81,3.81818181818
2531,2009,5,15,3.5
2532,2009,5,12,3.13636363636
2533,2009,5,11,3.59090909091
2534,2009,5,4,3.45454545455
2535,2009,5,58,3.40909090909
2536,2009,5,16,3.86363636364
2537,2009,5,2,3.59090909091
2538,2009,6,2,3.36363636364
2539,2009,6,24,3.40909090909
2540,2009,6,14,3.18181818182
2541,2009,6,81,3.59090909091
2542,2009,6,11,4.5
2543,2009,6,16,3.40909090909
2544,2009,6,58,3.59090909091
2545,2009,6,17,3.77272727273
2546,2009,6,8,4.40909090909
2547,2009,6,30,3.45454545455
2548,2009,6,15,4.0
2549,2009,6,3209,3.22727272727
2550,2009,6,32,3.95454545455
2551,2009,6,12,3.77272727273
2552,2009,6,29,4.86363636364
2553,2009,6,7,2.5
2554,2009,6,9,3.63636363636
2555,2009,6,4,3.63636363636
2556,2009,7,81,4.45454545455
2557,2009,7,8,3.27272727273
2558,2009,7,24,3.40909090909
2559,2009,7,58,3.86363636364
2560,2009,7,17,3.68181818182
2561,2009,7,2,3.0
2562,2009,7,4,3.13636363636
2563,2009,7,30,4.09090909091
