,Season,Gameday,Link,TID_H,TID_A,TName_H,TName_A,FTGD,HTGD,FTHG,HTHG,HGA,AGA,Odds,Attendance,ChancesA,ChancesH,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HP3,AP3,Interval_W,Interval_L,Interval_D
94,2006,11,98,9,15, Nurnberg, Werder Bremen,-1.0,-1.0,1.0,0.0,0.454545454546,0.563636363636,0.382462033732,0.790936170213,4,5,9.0,10.0,4.0,6.0,22.0,16.0,7.0,3.0,2.0,3.0,0.0,0.0,0.222,0.778,0.644444444444,0.0,0.355555555556
95,2006,11,96,11,13, Cottbus, Ein Frankfurt,-1.0,-1.0,0.0,0.0,0.354545454546,0.554545454546,0.651515151515,0.568151447661,10,6,16.0,20.0,7.0,9.0,18.0,26.0,7.0,6.0,2.0,0.0,0.0,0.0,0.778,0.444,0.755555555556,0.0,0.244444444444
96,2006,11,94,12,10, Dortmund, Aachen,0.0,0.0,0.0,0.0,0.427272727272,0.463636363636,0.768521622528,0.833333333333,1,4,24.0,5.0,12.0,2.0,21.0,22.0,16.0,3.0,2.0,1.0,0.0,0.0,0.333,0.0,0.0,0.0,1.0
97,2006,11,90,16,14, Bielefeld, Hertha,0.0,0.0,2.0,1.0,0.454545454546,0.50909090909,0.570512820513,0.792263448743,5,4,16.0,8.0,8.0,5.0,20.0,20.0,3.0,6.0,1.0,4.0,0.0,0.0,0.778,0.667,0.0,0.0,1.0
98,2006,11,97,17,2, Bochum, Leverkusen,-2.0,-2.0,1.0,0.0,0.318181818182,0.563636363636,0.510989010989,0.589536516854,7,1,16.0,13.0,8.0,5.0,15.0,18.0,10.0,3.0,1.0,1.0,0.0,1.0,0.444,0.444,0.922222222222,0.0,0.0777777777778
99,2006,12,100,1,4, Hamburg, M'gladbach,0.0,0.0,1.0,0.0,0.4,0.418181818182,0.720284237726,0.992754385965,3,3,20.0,8.0,12.0,6.0,18.0,31.0,3.0,1.0,1.0,2.0,0.0,0.0,0.111,0.0,0.0,0.0,1.0
100,2006,12,107,2,0, Leverkusen, Bayern Munich,-1.0,-1.0,2.0,0.0,0.481818181818,0.581818181818,0.466346153846,1.0,9,5,14.0,17.0,9.0,9.0,16.0,11.0,7.0,6.0,1.0,1.0,0.0,0.0,0.778,0.444,0.211111111111,0.0333333333333,0.755555555556
101,2006,12,101,5,3, Schalke 04, Mainz,4.0,3.0,4.0,3.0,0.718181818182,0.2,0.819444444444,0.994795224619,3,10,12.0,10.0,7.0,4.0,16.0,11.0,1.0,10.0,0.0,0.0,0.0,0.0,0.444,0.111,0.855555555556,0.0,0.144444444444
102,2006,12,106,7,6, Hannover, Stuttgart,-1.0,1.0,1.0,1.0,0.5,0.554545454546,0.501077586207,0.588714285714,7,6,11.0,16.0,6.0,13.0,13.0,25.0,3.0,3.0,0.0,1.0,0.0,1.0,0.444,1.0,0.4,0.4,0.2
103,2006,12,102,8,11, Wolfsburg, Cottbus,0.0,0.0,0.0,0.0,0.472727272728,0.481818181818,0.697963238947,0.621366666667,7,8,14.0,14.0,5.0,9.0,20.0,21.0,10.0,7.0,1.0,2.0,0.0,0.0,1.0,0.444,0.0,0.0,1.0
104,2006,12,99,10,9, Aachen, Nurnberg,0.0,-1.0,1.0,0.0,0.363636363636,0.518181818182,0.575787082116,0.976525821596,11,4,11.0,30.0,6.0,14.0,14.0,20.0,7.0,7.0,1.0,2.0,1.0,0.0,0.111,0.111,0.0,0.0,1.0
105,2006,12,104,13,16, Ein Frankfurt, Bielefeld,-3.0,-1.0,0.0,0.0,0.281818181818,0.654545454546,0.65625,0.68932038835,7,5,14.0,9.0,9.0,6.0,12.0,10.0,5.0,1.0,3.0,3.0,0.0,0.0,0.667,0.556,0.711111111111,0.0,0.288888888889
106,2006,12,103,14,17, Hertha, Bochum,0.0,-1.0,3.0,1.0,0.5,0.545454545454,0.819444444444,0.392131500943,7,8,16.0,14.0,10.0,9.0,24.0,28.0,5.0,6.0,3.0,3.0,0.0,1.0,0.444,0.333,0.0,0.0,1.0
107,2006,12,105,15,12, Werder Bremen, Dortmund,-2.0,0.0,1.0,1.0,0.39090909091,0.581818181818,0.819444444444,0.990588235294,7,9,16.0,13.0,13.0,6.0,19.0,32.0,11.0,2.0,3.0,4.0,0.0,0.0,0.778,0.333,0.655555555556,0.0,0.344444444444
108,2006,13,110,0,6, Bayern Munich, Stuttgart,1.0,1.0,2.0,2.0,0.563636363636,0.472727272728,0.775831564048,1.0,3,6,17.0,13.0,9.0,7.0,21.0,29.0,2.0,2.0,1.0,2.0,0.0,0.0,0.444,1.0,0.6,0.211111111111,0.188888888889
109,2006,13,113,3,1, Mainz, Hamburg,0.0,0.0,0.0,0.0,0.354545454546,0.345454545454,0.519886363636,1.0,4,6,12.0,14.0,7.0,9.0,22.0,17.0,6.0,6.0,2.0,3.0,0.0,0.0,0.111,0.111,0.0,0.0,1.0
110,2006,13,111,4,7, M'gladbach, Hannover,-1.0,0.0,0.0,0.0,0.272727272728,0.454545454546,0.65625,0.733719274234,4,1,14.0,8.0,5.0,7.0,14.0,25.0,5.0,7.0,0.0,5.0,0.0,0.0,0.111,0.333,0.444444444444,0.0,0.555555555556
111,2006,13,116,9,2, Nurnberg, Leverkusen,1.0,0.0,3.0,1.0,0.527272727272,0.345454545454,0.572916666667,0.790276595745,7,12,16.0,13.0,7.0,5.0,19.0,20.0,7.0,10.0,3.0,3.0,0.0,0.0,0.111,0.444,0.288888888889,0.0444444444444,0.666666666667
112,2006,13,109,10,15, Aachen, Werder Bremen,0.0,1.0,2.0,1.0,0.581818181818,0.445454545454,0.313397129187,0.976525821596,10,6,12.0,19.0,4.0,12.0,17.0,22.0,4.0,9.0,0.0,3.0,0.0,0.0,0.222,0.444,0.0,0.0,1.0
113,2006,13,114,11,5, Cottbus, Schalke 04,-2.0,0.0,2.0,2.0,0.436363636364,0.527272727272,0.429292929293,0.766592427617,6,7,18.0,12.0,8.0,10.0,16.0,20.0,4.0,5.0,1.0,0.0,0.0,0.0,0.222,0.778,0.733333333333,0.0,0.266666666667
114,2006,13,112,12,14, Dortmund, Hertha,-1.0,-1.0,1.0,1.0,0.381818181818,0.554545454546,0.65625,0.866666666667,4,7,21.0,11.0,13.0,6.0,20.0,16.0,10.0,1.0,0.0,1.0,0.0,0.0,0.556,0.556,0.888888888889,0.0,0.111111111111
115,2006,13,108,16,8, Bielefeld, Wolfsburg,0.0,0.0,0.0,0.0,0.454545454546,0.381818181818,0.630036630037,0.851509341754,0,5,18.0,7.0,11.0,3.0,11.0,17.0,5.0,9.0,0.0,2.0,0.0,0.0,0.556,0.778,0.0,0.0,1.0
116,2006,13,115,17,13, Bochum, Ein Frankfurt,1.0,1.0,4.0,3.0,0.545454545454,0.381818181818,0.588628762542,0.678626149132,8,10,20.0,11.0,15.0,9.0,17.0,13.0,11.0,2.0,0.0,0.0,0.0,1.0,0.444,0.667,0.6,0.355555555556,0.0444444444444
117,2006,14,118,1,0, Hamburg, Bayern Munich,-1.0,1.0,1.0,1.0,0.39090909091,0.436363636364,0.403846153846,1.0,4,2,8.0,16.0,4.0,8.0,19.0,19.0,3.0,2.0,3.0,4.0,0.0,0.0,0.222,0.667,0.133333333333,0.422222222222,0.444444444444
118,2006,14,125,2,11, Leverkusen, Cottbus,2.0,1.0,3.0,1.0,0.50909090909,0.418181818182,0.775831564048,1.0,2,7,22.0,9.0,16.0,8.0,22.0,20.0,9.0,2.0,2.0,2.0,0.0,0.0,0.333,0.111,0.622222222222,0.0,0.377777777778
119,2006,14,119,5,17, Schalke 04, Bochum,1.0,2.0,2.0,2.0,0.563636363636,0.436363636364,0.825396825397,1.0,4,9,22.0,12.0,15.0,6.0,14.0,12.0,4.0,7.0,2.0,1.0,0.0,1.0,1.0,0.444,0.788888888889,0.0,0.211111111111
120,2006,14,117,6,4, Stuttgart, M'gladbach,1.0,1.0,1.0,1.0,0.518181818182,0.39090909091,0.792483660131,0.938053097345,4,6,17.0,11.0,10.0,4.0,16.0,20.0,4.0,5.0,1.0,3.0,0.0,0.0,0.667,0.111,0.933333333333,0.0,0.0666666666667
121,2006,14,124,7,3, Hannover, Mainz,1.0,0.0,1.0,0.0,0.427272727272,0.236363636364,0.68016194332,0.594040816327,1,4,21.0,8.0,12.0,3.0,17.0,17.0,5.0,6.0,1.0,1.0,0.0,0.0,0.667,0.111,0.166666666667,0.0,0.833333333333
122,2006,14,120,8,9, Wolfsburg, Nurnberg,0.0,-1.0,1.0,0.0,0.454545454546,0.427272727272,0.588628762542,0.546566666667,2,3,10.0,9.0,6.0,5.0,16.0,20.0,7.0,1.0,3.0,2.0,0.0,0.0,0.556,0.444,0.0,0.0,1.0
123,2006,14,122,13,12, Ein Frankfurt, Dortmund,0.0,1.0,1.0,1.0,0.5,0.454545454546,0.55625,1.0,4,5,19.0,12.0,6.0,8.0,17.0,16.0,8.0,5.0,1.0,2.0,0.0,0.0,0.333,0.444,0.0,0.0,1.0
124,2006,14,121,14,10, Hertha, Aachen,1.0,0.0,2.0,1.0,0.536363636364,0.39090909091,0.768521622528,0.550781460523,6,8,15.0,13.0,9.0,8.0,16.0,17.0,7.0,5.0,3.0,1.0,0.0,0.0,0.556,0.333,0.355555555556,0.0,0.644444444444
125,2006,14,123,15,16, Werder Bremen, Bielefeld,3.0,2.0,3.0,2.0,0.681818181818,0.39090909091,0.829759155394,0.959811764706,2,13,24.0,3.0,14.0,2.0,11.0,10.0,8.0,3.0,1.0,2.0,0.0,0.0,0.444,0.556,0.677777777778,0.0,0.322222222222
126,2006,15,128,0,4, Bayern Munich, M'gladbach,0.0,0.0,1.0,1.0,0.5,0.518181818182,0.910581222057,1.0,2,9,20.0,7.0,11.0,4.0,10.0,14.0,12.0,5.0,1.0,1.0,0.0,0.0,1.0,0.111,0.0,0.0,1.0
127,2006,15,130,3,6, Mainz, Stuttgart,0.0,0.0,0.0,0.0,0.49090909091,0.454545454546,0.403846153846,1.0,2,5,10.0,16.0,5.0,9.0,19.0,24.0,8.0,6.0,1.0,4.0,0.0,0.0,0.111,0.667,0.0,0.0,1.0
128,2006,15,134,9,5, Nurnberg, Schalke 04,0.0,0.0,0.0,0.0,0.554545454546,0.527272727272,0.504682055749,0.920042553191,3,3,14.0,9.0,8.0,8.0,18.0,21.0,5.0,2.0,1.0,3.0,0.0,0.0,0.556,1.0,0.0,0.0,1.0
129,2006,15,127,10,13, Aachen, Ein Frankfurt,-1.0,-1.0,2.0,1.0,0.372727272728,0.627272727272,0.588628762542,0.976525821596,8,4,20.0,11.0,11.0,7.0,18.0,16.0,8.0,5.0,2.0,0.0,0.0,0.0,0.222,0.111,0.722222222222,0.0,0.277777777778
130,2006,15,132,11,7, Cottbus, Hannover,-1.0,-1.0,0.0,0.0,0.254545454546,0.581818181818,0.57819092827,0.505345211581,5,1,4.0,9.0,2.0,5.0,14.0,17.0,3.0,4.0,1.0,1.0,1.0,0.0,0.111,0.667,0.755555555556,0.0,0.244444444444
131,2006,15,129,12,8, Dortmund, Wolfsburg,1.0,0.0,1.0,0.0,0.372727272728,0.427272727272,0.702614379085,0.776543209877,4,3,12.0,6.0,6.0,2.0,15.0,15.0,4.0,2.0,2.0,1.0,0.0,0.0,0.444,0.333,0.0,0.0,1.0
132,2006,15,131,15,14, Werder Bremen, Hertha,2.0,2.0,3.0,3.0,0.654545454546,0.40909090909,0.760006901311,0.945129411765,6,7,22.0,15.0,13.0,9.0,14.0,24.0,3.0,6.0,0.0,2.0,0.0,0.0,0.444,0.778,0.655555555556,0.0,0.344444444444
133,2006,15,126,16,2, Bielefeld, Leverkusen,0.0,0.0,0.0,0.0,0.418181818182,0.436363636364,0.57819092827,0.769106424571,2,3,15.0,5.0,8.0,1.0,13.0,30.0,3.0,2.0,1.0,5.0,0.0,0.0,0.444,0.333,0.0,0.0,1.0
134,2006,15,133,17,1, Bochum, Hamburg,1.0,0.0,2.0,1.0,0.49090909091,0.318181818182,0.519886363636,0.820831205312,4,5,10.0,13.0,9.0,7.0,24.0,31.0,2.0,3.0,3.0,4.0,0.0,1.0,0.444,0.222,0.633333333333,0.0,0.366666666667
135,2006,16,137,0,11, Bayern Munich, Cottbus,1.0,1.0,2.0,1.0,0.418181818182,0.481818181818,0.945402298851,1.0,4,7,10.0,13.0,8.0,8.0,14.0,23.0,1.0,3.0,1.0,2.0,0.0,0.0,0.778,0.0,0.522222222222,0.0,0.477777777778
136,2006,16,136,1,9, Hamburg, Nurnberg,0.0,0.0,0.0,0.0,0.427272727272,0.481818181818,0.59595959596,0.958385964912,5,4,10.0,11.0,6.0,2.0,17.0,23.0,8.0,4.0,1.0,2.0,0.0,0.0,0.111,0.556,0.0,0.0,1.0
137,2006,16,143,2,14, Leverkusen, Hertha,1.0,0.0,2.0,1.0,0.454545454546,0.40909090909,0.630036630037,1.0,3,7,21.0,10.0,12.0,5.0,24.0,22.0,5.0,3.0,3.0,2.0,0.0,1.0,0.444,0.667,0.111111111111,0.122222222222,0.766666666667
138,2006,16,138,4,3, M'gladbach, Mainz,0.0,1.0,1.0,1.0,0.39090909091,0.354545454546,0.707070707071,0.816708898219,4,3,9.0,14.0,7.0,6.0,22.0,18.0,6.0,4.0,1.0,2.0,0.0,0.0,0.111,0.222,0.0,0.0,1.0
139,2006,16,139,5,12, Schalke 04, Dortmund,2.0,2.0,3.0,2.0,0.618181818182,0.327272727272,0.697963238947,1.0,5,8,20.0,17.0,17.0,10.0,16.0,18.0,11.0,8.0,1.0,3.0,0.0,0.0,0.778,0.444,0.844444444444,0.0,0.155555555556
140,2006,16,135,6,17, Stuttgart, Bochum,1.0,0.0,1.0,0.0,0.536363636364,0.454545454546,0.819444444444,0.849557522124,2,10,18.0,13.0,7.0,8.0,15.0,16.0,9.0,5.0,0.0,2.0,0.0,0.0,0.444,0.667,0.0333333333333,0.0,0.966666666667
141,2006,16,142,7,16, Hannover, Bielefeld,0.0,0.0,1.0,0.0,0.40909090909,0.39090909091,0.651515151515,0.69606122449,2,5,18.0,8.0,7.0,3.0,17.0,13.0,9.0,5.0,1.0,1.0,0.0,0.0,1.0,0.222,0.0,0.0,1.0
142,2006,16,140,8,10, Wolfsburg, Aachen,-1.0,0.0,1.0,0.0,0.372727272728,0.427272727272,0.697963238947,0.663033333333,4,3,11.0,13.0,6.0,7.0,24.0,25.0,4.0,5.0,1.0,4.0,1.0,0.0,0.222,0.111,0.144444444444,0.244444444444,0.611111111111
143,2006,16,141,13,15, Ein Frankfurt, Werder Bremen,-4.0,-2.0,2.0,1.0,0.30909090909,0.645454545454,0.373737373737,0.998058252427,9,8,17.0,12.0,10.0,9.0,20.0,23.0,15.0,5.0,2.0,2.0,0.0,0.0,0.444,0.778,0.888888888889,0.0,0.111111111111
144,2006,17,148,3,0, Mainz, Bayern Munich,-4.0,-2.0,0.0,0.0,0.236363636364,0.645454545454,0.272893772894,1.0,8,2,9.0,22.0,5.0,13.0,8.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.222,0.778,0.655555555556,0.0,0.344444444444
145,2006,17,152,9,7, Nurnberg, Hannover,2.0,0.0,3.0,1.0,0.563636363636,0.5,0.651515151515,0.610276595745,4,7,13.0,8.0,9.0,4.0,18.0,24.0,3.0,5.0,3.0,3.0,0.0,1.0,0.333,0.778,0.377777777778,0.3,0.322222222222
146,2006,17,145,10,1, Aachen, Hamburg,0.0,-1.0,3.0,0.0,0.418181818182,0.49090909091,0.553846153846,0.976525821596,13,9,16.0,27.0,12.0,14.0,21.0,18.0,8.0,10.0,3.0,2.0,0.0,0.0,0.333,0.111,0.0,0.0,1.0
147,2006,17,150,11,6, Cottbus, Stuttgart,0.0,0.0,0.0,0.0,0.463636363636,0.5,0.447963800905,0.608017817372,3,2,8.0,12.0,2.0,9.0,30.0,32.0,3.0,9.0,1.0,4.0,0.0,0.0,0.0,0.778,0.0,0.0,1.0
148,2006,17,146,12,2, Dortmund, Leverkusen,-1.0,-1.0,1.0,0.0,0.372727272728,0.572727272728,0.588628762542,0.816728395062,5,8,17.0,10.0,10.0,7.0,11.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.444,0.778,0.733333333333,0.0,0.266666666667
149,2006,17,147,14,13, Hertha, Ein Frankfurt,1.0,0.0,1.0,0.0,0.5,0.427272727272,0.760006901311,0.573282134196,4,4,16.0,15.0,14.0,5.0,23.0,16.0,4.0,3.0,3.0,0.0,0.0,0.0,0.333,0.444,0.3,0.0,0.7
150,2006,17,149,15,8, Werder Bremen, Wolfsburg,1.0,0.0,2.0,1.0,0.50909090909,0.50909090909,0.869230769231,0.931388235294,5,8,19.0,11.0,15.0,7.0,9.0,26.0,9.0,2.0,0.0,5.0,0.0,0.0,1.0,0.111,0.311111111111,0.0,0.688888888889
151,2006,17,144,16,5, Bielefeld, Schalke 04,-1.0,0.0,0.0,0.0,0.481818181818,0.4,0.447963800905,1.0,5,3,9.0,9.0,5.0,4.0,16.0,16.0,7.0,2.0,1.0,1.0,0.0,0.0,0.222,0.778,0.0888888888889,0.0,0.911111111111
152,2006,17,151,17,4, Bochum, M'gladbach,2.0,1.0,2.0,1.0,0.59090909091,0.227272727272,0.610795454545,0.973569969356,3,7,22.0,10.0,11.0,7.0,14.0,25.0,3.0,6.0,0.0,1.0,0.0,0.0,0.333,0.222,0.5,0.0,0.5
153,2006,18,161,9,6, Nurnberg, Stuttgart,3.0,0.0,4.0,1.0,0.681818181818,0.281818181818,0.561290322581,0.746425531915,3,9,19.0,9.0,15.0,5.0,12.0,17.0,6.0,2.0,2.0,3.0,0.0,1.0,0.556,0.556,0.511111111111,0.0,0.488888888889
154,2006,18,154,10,2, Aachen, Leverkusen,-1.0,1.0,2.0,2.0,0.4,0.6,0.489583333333,0.976525821596,12,5,10.0,21.0,7.0,12.0,24.0,25.0,6.0,4.0,1.0,2.0,0.0,0.0,0.444,0.778,0.366666666667,0.488888888889,0.144444444444
155,2006,18,159,11,4, Cottbus, M'gladbach,2.0,2.0,3.0,2.0,0.527272727272,0.363636363636,0.572916666667,0.581024498886,5,8,16.0,15.0,9.0,8.0,18.0,21.0,3.0,3.0,3.0,3.0,0.0,0.0,0.111,0.222,0.633333333333,0.0,0.366666666667
156,2006,18,155,12,0, Dortmund, Bayern Munich,1.0,-1.0,3.0,1.0,0.59090909091,0.29090909091,0.422916666667,0.996395061728,4,5,12.0,14.0,10.0,6.0,18.0,19.0,4.0,5.0,2.0,2.0,0.0,0.0,0.333,0.778,0.488888888889,0.166666666667,0.344444444444
157,2006,18,157,13,5, Ein Frankfurt, Schalke 04,-2.0,-1.0,1.0,0.0,0.381818181818,0.627272727272,0.456876456876,1.0,9,5,8.0,10.0,6.0,8.0,23.0,22.0,3.0,10.0,1.0,1.0,0.0,0.0,0.333,0.778,0.566666666667,0.0,0.433333333333
158,2006,18,156,14,8, Hertha, Wolfsburg,1.0,0.0,2.0,1.0,0.527272727272,0.50909090909,0.720284237726,0.542603071948,7,7,12.0,15.0,10.0,9.0,18.0,27.0,5.0,11.0,2.0,3.0,0.0,0.0,0.333,0.0,0.0444444444444,0.1,0.855555555556
159,2006,18,158,15,7, Werder Bremen, Hannover,3.0,1.0,3.0,1.0,0.518181818182,0.363636363636,0.874493927126,0.990588235294,3,11,16.0,12.0,11.0,4.0,9.0,22.0,6.0,7.0,1.0,2.0,0.0,0.0,1.0,0.444,0.944444444444,0.0,0.0555555555556
160,2006,18,153,16,1, Bielefeld, Hamburg,0.0,-1.0,1.0,0.0,0.39090909091,0.445454545454,0.55625,1.0,3,5,10.0,8.0,3.0,3.0,15.0,29.0,5.0,3.0,4.0,2.0,0.0,0.0,0.222,0.222,0.0,0.0,1.0
161,2006,18,160,17,3, Bochum, Mainz,-1.0,-1.0,0.0,0.0,0.318181818182,0.518181818182,0.664335664336,0.653951736466,5,5,13.0,16.0,8.0,7.0,18.0,27.0,5.0,3.0,1.0,2.0,0.0,0.0,0.667,0.222,0.577777777778,0.0,0.422222222222
162,2006,19,164,0,17, Bayern Munich, Bochum,0.0,0.0,0.0,0.0,0.381818181818,0.472727272728,0.910581222057,0.927536231884,3,7,22.0,8.0,12.0,6.0,11.0,21.0,7.0,2.0,1.0,2.0,0.0,0.0,0.667,0.333,0.0,0.0,1.0
163,2006,19,163,1,11, Hamburg, Cottbus,0.0,0.0,1.0,1.0,0.4,0.372727272728,0.718487394958,0.920771929825,1,8,23.0,6.0,16.0,2.0,14.0,22.0,11.0,1.0,2.0,1.0,0.0,0.0,0.333,0.444,0.0,0.0,1.0
164,2006,19,170,2,15, Leverkusen, Werder Bremen,-2.0,-1.0,0.0,0.0,0.536363636364,0.554545454546,0.487179487179,1.0,5,6,19.0,18.0,10.0,8.0,19.0,20.0,8.0,8.0,0.0,3.0,1.0,0.0,1.0,1.0,0.833333333333,0.0,0.166666666667
165,2006,19,168,3,12, Mainz, Dortmund,1.0,0.0,1.0,0.0,0.527272727272,0.4,0.478830645161,1.0,5,5,13.0,13.0,5.0,7.0,21.0,16.0,7.0,1.0,2.0,3.0,0.0,0.0,0.444,0.333,0.322222222222,0.0,0.677777777778
166,2006,19,165,4,9, M'gladbach, Nurnberg,0.0,0.0,0.0,0.0,0.427272727272,0.40909090909,0.572916666667,0.612499306416,1,1,7.0,7.0,1.0,4.0,21.0,34.0,9.0,3.0,1.0,2.0,0.0,0.0,0.111,0.778,0.0,0.0,1.0
167,2006,19,166,5,10, Schalke 04, Aachen,1.0,0.0,2.0,1.0,0.454545454546,0.436363636364,0.857142857143,1.0,4,6,17.0,10.0,11.0,4.0,23.0,23.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.444,0.177777777778,0.0666666666667,0.755555555556
168,2006,19,162,6,16, Stuttgart, Bielefeld,1.0,0.0,3.0,1.0,0.581818181818,0.318181818182,0.760006901311,0.407079646018,3,10,15.0,9.0,7.0,5.0,26.0,18.0,9.0,1.0,2.0,4.0,0.0,1.0,0.444,0.222,0.611111111111,0.0,0.388888888889
169,2006,19,169,7,14, Hannover, Hertha,5.0,3.0,5.0,3.0,0.718181818182,0.2,0.55625,0.624163265306,4,10,14.0,10.0,9.0,5.0,19.0,15.0,7.0,3.0,1.0,2.0,0.0,0.0,0.111,0.667,0.822222222222,0.0,0.177777777778
170,2006,19,167,8,13, Wolfsburg, Ein Frankfurt,0.0,1.0,2.0,1.0,0.436363636364,0.427272727272,0.65625,0.503233333333,3,5,11.0,15.0,6.0,9.0,22.0,27.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,2006,20,174,8,2, Wolfsburg, Leverkusen,1.0,1.0,3.0,2.0,0.581818181818,0.436363636364,0.553846153846,0.554033333333,6,8,13.0,14.0,9.0,8.0,16.0,20.0,3.0,3.0,1.0,1.0,0.0,1.0,0.111,0.667,0.722222222222,0.0,0.277777777778
172,2006,20,179,9,0, Nurnberg, Bayern Munich,3.0,1.0,3.0,1.0,0.754545454546,0.29090909091,0.414673046252,1.0,4,7,9.0,15.0,6.0,8.0,21.0,21.0,3.0,10.0,4.0,3.0,0.0,0.0,0.778,0.444,0.855555555556,0.0,0.144444444444
173,2006,20,172,10,7, Aachen, Hannover,-3.0,-2.0,1.0,1.0,0.318181818182,0.645454545454,0.572916666667,0.976525821596,7,3,15.0,8.0,10.0,6.0,18.0,34.0,9.0,4.0,1.0,2.0,0.0,0.0,0.111,0.333,0.944444444444,0.0,0.0555555555556
174,2006,20,178,11,17, Cottbus, Bochum,0.0,0.0,0.0,0.0,0.445454545454,0.445454545454,0.600694444444,0.518930957684,3,5,14.0,12.0,6.0,6.0,15.0,26.0,9.0,4.0,0.0,2.0,0.0,0.0,0.556,0.444,0.0,0.0,1.0
175,2006,20,173,12,6, Dortmund, Stuttgart,-1.0,0.0,0.0,0.0,0.4,0.59090909091,0.588628762542,0.785185185185,5,4,10.0,12.0,6.0,5.0,16.0,16.0,7.0,4.0,1.0,1.0,0.0,0.0,0.333,0.444,0.344444444444,0.0,0.655555555556
176,2006,20,176,13,3, Ein Frankfurt, Mainz,0.0,0.0,0.0,0.0,0.481818181818,0.5,0.664335664336,0.996116504854,3,7,13.0,12.0,6.0,5.0,19.0,23.0,8.0,5.0,1.0,1.0,0.0,0.0,0.111,0.667,0.0,0.0,1.0
177,2006,20,175,14,1, Hertha, Hamburg,1.0,-1.0,2.0,0.0,0.436363636364,0.345454545454,0.664335664336,0.63802209647,5,7,16.0,18.0,10.0,9.0,18.0,26.0,5.0,4.0,3.0,3.0,0.0,0.0,0.667,0.333,0.0,0.5,0.5
178,2006,20,177,15,5, Werder Bremen, Schalke 04,-2.0,-1.0,0.0,0.0,0.39090909091,0.663636363636,0.702614379085,0.990588235294,7,2,15.0,11.0,9.0,6.0,21.0,21.0,4.0,4.0,5.0,5.0,0.0,0.0,1.0,1.0,0.777777777778,0.0,0.222222222222
179,2006,20,171,16,4, Bielefeld, M'gladbach,-2.0,-1.0,0.0,0.0,0.336363636364,0.618181818182,0.651515151515,0.868914702455,8,4,10.0,12.0,4.0,5.0,14.0,22.0,3.0,4.0,3.0,3.0,0.0,0.0,0.111,0.111,0.688888888889,0.0,0.311111111111
180,2006,21,182,0,16, Bayern Munich, Bielefeld,1.0,1.0,1.0,1.0,0.572727272728,0.363636363636,0.88125,1.0,1,6,13.0,6.0,6.0,4.0,17.0,14.0,5.0,7.0,2.0,2.0,0.0,0.0,0.111,0.111,0.911111111111,0.0,0.0888888888889
181,2006,21,181,1,12, Hamburg, Dortmund,3.0,2.0,3.0,2.0,0.472727272728,0.227272727272,0.588628762542,1.0,1,7,14.0,7.0,10.0,4.0,19.0,21.0,2.0,2.0,0.0,1.0,0.0,1.0,0.222,0.333,0.877777777778,0.0,0.122222222222
182,2006,21,188,2,13, Leverkusen, Ein Frankfurt,0.0,0.0,2.0,1.0,0.418181818182,0.49090909091,0.728454172367,1.0,7,5,13.0,14.0,6.0,7.0,23.0,27.0,4.0,5.0,2.0,1.0,1.0,1.0,0.333,0.222,0.0,0.0,1.0
183,2006,21,185,3,11, Mainz, Cottbus,3.0,2.0,4.0,3.0,0.70909090909,0.263636363636,0.664335664336,0.985221674877,4,10,13.0,14.0,9.0,7.0,25.0,23.0,4.0,4.0,2.0,2.0,0.0,0.0,0.778,0.556,0.9,0.0,0.1
184,2006,21,183,4,10, M'gladbach, Aachen,0.0,0.0,0.0,0.0,0.5,0.545454545454,0.702614379085,0.929032496717,6,5,15.0,10.0,5.0,5.0,15.0,14.0,10.0,5.0,2.0,2.0,0.0,0.0,0.444,0.0,0.0,0.0,1.0
185,2006,21,184,5,14, Schalke 04, Hertha,2.0,0.0,2.0,0.0,0.69090909091,0.527272727272,0.752696959791,1.0,2,7,18.0,6.0,10.0,4.0,19.0,20.0,9.0,2.0,1.0,4.0,0.0,0.0,1.0,0.667,0.288888888889,0.0,0.711111111111
186,2006,21,180,6,15, Stuttgart, Werder Bremen,3.0,2.0,4.0,3.0,0.745454545454,0.518181818182,0.510989010989,1.0,11,6,13.0,23.0,8.0,13.0,21.0,10.0,3.0,7.0,3.0,3.0,0.0,0.0,0.667,0.667,0.966666666667,0.0,0.0333333333333
187,2006,21,186,7,8, Hannover, Wolfsburg,0.0,-1.0,2.0,1.0,0.49090909091,0.518181818182,0.641651031895,0.719265306122,4,8,17.0,7.0,11.0,3.0,22.0,22.0,9.0,1.0,3.0,2.0,0.0,0.0,0.667,0.444,0.0,0.0,1.0
188,2006,21,187,17,9, Bochum, Nurnberg,-2.0,0.0,0.0,0.0,0.481818181818,0.50909090909,0.518433179724,0.57807711951,6,6,20.0,17.0,13.0,10.0,14.0,12.0,11.0,2.0,1.0,2.0,0.0,0.0,0.222,0.778,0.0222222222222,0.0,0.977777777778
